Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
1185,2.25,0.01,600,1,300000.0,0.020512657770562465,-0.0032200629809998015,0.025022352832579267,-0.012134812416539697,0.0024148805598908016,-0.002188778530912102,0.02250158923198787,-0.022704569930543803,0.0038287349986399115,-0.00038993645038782037,0.01557513635758264,-0.027224505438079177,-0.0011706750298612644,0.001713825895404684,-0.023671786150629905,-0.021813334471071463,0.002181674084308931,0.0035888683672652176,0.02371823902804652,-0.020663090966505912,-0.0013260648666028876,0.0008340961484474179,0.007053482485961611,-0.026283587055106847,-0.0024610987153561937,-0.0027587742211809584
1186,2.25,0.01,600,1,300000.0,-0.01273245168362721,-0.014195953171047913,-0.00960361789143976,-0.008694720151389182,-0.00331508671553448,-0.0018027301127229644,-0.0028001333947133,-0.015652416042825093,0.0027105857522457004,-0.0038761568772214816,0.027745426854651693,-0.02714122319335246,0.0026183672457644027,0.0029113167677065318,-0.019963413034805325,0.019736139138681677,0.004875104690189934,-0.002208285557753508,0.005922674610941613,-0.01663110696990384,0.004929122149307957,-0.0003223076308834826,0.016249899366437885,0.020331890424934163,-0.0004489492600013526,1.0113767101201099e-06
1187,2.25,0.01,600,1,300000.0,-0.02399174365778487,0.00839831300381283,0.016000805773076776,0.0034071197802583025,0.0022187059594050915,0.004535375962969618,0.025591912168174295,0.02840595099339649,-0.0021664148176052454,2.2382113791007477e-05,0.024689711380771896,-0.006893077397104704,0.004197963889759991,-0.004195949824115312,0.016838828926487887,-0.005887280641992176,0.001797869484085484,-0.0008701405066284086,-0.02738568383958799,-0.0033632993311014936,0.00030998464143169435,0.0030874792146405256,0.027297277082076805,-0.02122052014737333,0.0012838062258506222,-0.00324480987941412
1188,2.25,0.01,600,1,300000.0,0.018905383376030704,0.026528611760407973,0.012326396434444269,0.0011630529636295073,-0.004361412282964711,0.00446431410938328,0.012318466922943055,-0.018237007341134308,0.0038122831677147332,0.0006063459165518911,0.02217909583871131,0.018928314749370116,0.0030555209671587836,0.004064527399742218,0.020172657222028052,0.0021942327215519475,0.00348256570878499,-0.0027987621751143156,0.022209642026953053,-0.01136371941194654,-0.004220333336450653,-0.0005715196027466308,-0.026938344633051486,-0.029179246236487637,-0.0014534777993222914,-0.003222939365533556
1189,2.25,0.01,600,1,300000.0,0.004325674056372963,0.013025517119469102,0.009832999691942124,-0.02189139059317617,-0.0025559967669515882,0.0004933390755158008,0.020354004621500894,0.02397696160092929,-0.00023204113286383506,-0.0018430152404026422,-0.027040099771646644,0.005171222516272951,0.004158892025510205,0.0032125757997023196,0.010533560350459242,-0.012739088580123764,-0.000822736582106659,0.002070048812649351,-0.022821032461794316,-0.005080147081442079,0.0002930500527261303,0.004791786373552687,0.011414051379556152,-0.011991858951730733,-0.0049979146284705725,-0.00350952744080448
1190,2.25,0.01,600,1,300000.0,0.007296554623081555,-0.023928131248951556,0.029710482964637824,0.026766015598542144,-0.003860015331437123,-0.0024027850542847474,0.024310280840538594,0.0281052722171955,-0.00259650111646609,0.0009517733491150003,-0.006881667815692841,0.006112791357552903,-0.004939843164108378,-0.004443043442567136,-0.028071541230606463,0.0025967776216660604,-0.00025406854450955516,0.0032215846525505054,1.0536667333950478e-05,0.023426110060620176,0.002411604859945472,-5.183633185519478e-05,0.02543522178094161,-0.006486662461246417,0.0007000150346246877,0.0012092306181298081
1191,2.25,0.01,600,1,300000.0,-0.012393745147672126,-0.004512646344338858,-0.01915972118376217,-0.02261774780326485,0.0033532096210881846,-0.0031212505629693234,0.012993864275855603,0.00692467254037582,0.00023101785705133878,-0.003897929637787785,0.00954864875274266,0.02348216132409011,0.0015384105844923023,-0.004812003331931721,0.0008300269905139983,0.02407243706012848,0.0012710132003023959,-0.0008843471714261274,-0.005320201749425834,-0.012786790284123786,0.004796370575770435,0.0026399050821697915,-0.015683611176939963,-0.016061943237519187,0.00036773053444690874,0.004345645478537081
1192,2.25,0.01,600,1,300000.0,-0.012972695526641938,0.012806140553283565,-0.025334056836668443,-0.02049961509488865,0.0007227273854428454,-0.0016351718199386356,-0.013597456394131808,0.013099467287640894,0.003753543378330699,-0.003690933891244489,-0.02772049568325392,0.024257693927678327,-0.002399766149948621,-0.002859422734597914,0.018402362387705075,0.027150356771826027,-0.004335123524084553,-0.003984391264205173,-0.01035339010552094,-0.029607565472996082,0.004016850783026312,0.0029646211691981813,-0.015305564739539658,-0.005781940624367432,0.0033241822720901553,0.004306870498761178
1193,2.25,0.01,600,1,300000.0,0.019417895156110074,-0.020588293273086228,0.024447696050736767,-0.007731501426871932,0.0009404017620174236,0.002207793476743338,0.019892920087302035,-0.0015411684664546899,0.0036652861462737616,-0.00017846988667071136,-0.023663428496512783,0.012258878293875751,0.0019358167908162085,-0.004749547741190694,-0.006056362653780831,0.012359022130044868,0.004345078941547187,-0.002918332817041549,0.02284203875372153,-0.00770668015629419,-0.0004960490667923721,0.004111811547070702,-0.011355993225320698,-0.015641962589050783,0.004447911098237163,0.003582672271037029
1194,2.25,0.01,600,1,300000.0,-0.020126392487103698,0.00943986743421315,-8.734413063781615e-05,0.015180592867763784,-0.0022030011486270317,-0.001922767045661934,-0.016309039049716346,-0.014581110953816707,-0.004371789910824011,-0.004370616271018369,-0.013544274403594132,0.002976184406582205,-0.0012868942482594137,0.002758389260546155,0.0007329256938279488,0.028292028951575586,0.000465234197361831,0.004181823062310123,-0.01563946802118728,0.01946841210450225,-0.002384701366922717,-0.0044870249528816825,0.022120950273765747,0.01779587035754787,-0.0015178496724946667,-0.0006292194425992961
1195,2.25,0.01,600,1,300000.0,0.023087348553527995,0.026444042676544807,-0.0258318871649089,-0.0016258030899405224,0.002848188985084853,0.00435013604140136,-0.019134059126125584,0.00014279927298206305,0.0006407243415873258,0.004362865155888019,-0.027383737486808318,0.01849937521110579,0.0021010639059153794,-0.0023636270922930635,0.02027100850805965,-0.021530943204548375,0.0019926825386594104,-0.0017047539111671008,0.013743604289410426,-0.021281021331314782,0.0003486375612176259,0.0009642747156839541,-0.020274159643180634,0.027699870396824415,0.004978941307472448,0.0044802551127827725
1196,2.25,0.01,600,1,300000.0,0.02890631570884894,0.007329610346052048,0.01613907593386702,0.026202418188150584,-0.002870712546017471,0.0022693436370457088,-0.019288864338946995,0.008811886180329472,0.0025791886985399503,-0.0009805806090349787,0.009494974851544102,0.016653706243807444,0.0011539196438728758,0.0019526758043622253,0.006236805922881068,0.012413032173278632,0.002411446734446229,0.0005564021324614785,0.007433334720264195,-0.02573521820138748,0.004666302669676078,-0.0040304005129384495,-0.01791166666984434,0.0009926347755740764,-0.0027692225605710284,0.0014701187906631013
1197,2.25,0.01,600,1,300000.0,-0.019634428424037807,-0.011676320387834088,-0.004925385578250525,-0.004616436569015156,0.002128565060231252,0.0046334288886625405,-0.02969160449960545,0.0238370183633606,0.003366089421831176,0.00332589201346799,0.026539872197459777,0.011190880875715327,0.0017283531969449614,-0.0037987131086577785,0.020685430981627506,-0.028286662585017986,0.004835019300195327,-0.0013807822441193095,-0.0026784915547339028,-0.006518021174932217,-0.0020565567976585774,-0.002323983862785488,-0.004217686919718154,0.015135072083755571,-0.0003223972632254903,-0.0027862239876142525
1198,2.25,0.01,600,1,300000.0,-0.011878918867206201,-0.009707971295151125,-0.0232012780057681,-0.0023372617845293896,-0.0020700094381373613,-0.0033765700794386767,0.013828296600231736,-0.013507716875112177,-0.00048793872780095865,-0.0008435217622031451,-0.024104465475559885,-0.02423271956210036,0.001329699201422627,-0.001227871245759943,0.016121875439289612,-0.000393344985179539,-0.0028625237170637986,-0.0038515840963746894,0.01768477723667279,0.017782463708955566,0.0013508571858627154,-0.0005075743425388482,0.021542734004077455,-0.0005102286754670379,0.0040775386744365824,-0.001679623242256283
1199,2.25,0.01,600,1,300000.0,0.018504138162272005,-0.0017000354081645602,0.011626800734841528,0.01043180175772445,0.004617827096234748,0.0012808697767774744,0.020171077298056027,-0.015519337341924504,-0.001964129073663865,-0.004989063001025941,0.0035568580981297296,-0.005535884200464077,-0.004922205647946294,0.0006529268982385884,0.00578967468450179,-0.0173123009722916,0.003720262576283305,-0.004349424702449814,0.02312712571944711,0.026655071918093298,-0.000908407612944884,-0.004477341619246916,0.02111202369928295,-0.010817096533553758,0.002984543159899349,-0.004658402777098819
1200,2.25,0.01,600,1,300000.0,0.01973059234934335,-0.0014928575657173274,0.02909957703987809,-0.02350581659281351,-0.0039028206473167328,0.0009942941509436046,0.016368172301292234,0.0026373042111013517,-0.0009572839273048282,-0.0023976549894944234,-0.004767548825606344,0.009199333192856013,-0.0045437860570821465,0.0005529601336502887,-0.006231669026457054,-0.012250987415378632,-0.0033456042355542383,0.0013249811862345827,-0.005338430166999433,0.0055971231411088215,-0.0020273104438272137,-0.0006273494218734018,-0.025212408599921205,0.013595536579198583,0.004726235621423208,0.004531367887722056
1201,2.25,0.01,600,1,300000.0,-0.017165410050671025,-0.022347421729094437,-0.015872429106571315,-0.017640962116908555,-0.002580652547633611,4.996704749528e-05,0.012969332124440264,0.029396427234332993,0.0006588500130527107,0.0017217005289239936,0.01947444603138849,0.010705117037889525,-0.0007266901296657932,-0.00047993580657943943,-0.024588481662869765,-0.016829904463736084,-0.00177571353072718,0.0006566366542947845,-0.024340902312571615,0.010056608974625597,-0.0031175779701865013,0.000893687152332563,0.004130735303044447,-0.01640298158587586,0.004523899858993306,-0.004093148395425953
1202,2.25,0.01,600,1,300000.0,-0.0026902856440716334,-0.02111457023622504,0.01397302539491721,0.029994029509951024,-0.0004836275610910299,-0.002757304449957867,0.02194605418808098,-0.008245557659453659,0.00012724414503332074,0.0019170830899194547,-0.002470744811023516,-0.016924620399699768,-0.0016692925064304255,-0.0028722229423827983,0.0030794929885519726,-0.008122845170953501,-0.0020834139500650072,0.004464520975655621,-0.016555369117312806,0.01368263452145109,-0.004319050350998843,0.002787168050839767,0.02640834277639545,-0.018600842461335962,-0.0031772543731169037,-0.0006716979872136222
1203,2.25,0.01,600,1,300000.0,0.022182392239017912,0.007564549752233259,-0.016744050570876592,-0.00010210913013322664,-0.0020809253162472285,0.00482537698511291,-0.008321642086551104,0.02594080230070203,-0.004131897059982875,-0.0034741587301395684,-0.011616830127514268,-0.01573628916244025,-0.004171645631369576,0.0007884489733839053,0.02511852115613695,0.02277153252702651,0.0003316701771026555,-0.004902913088641876,0.013922042468744879,-0.019479100559716307,0.004216453367068882,-0.00043376768177162944,0.009732714134522168,0.00030572198784568905,-0.002065426228650263,0.0033776028727578395
1204,2.25,0.01,600,1,300000.0,0.00145387082197454,-0.023903373914391127,0.013582144188366771,-0.025188846248953976,0.004438535064451027,0.0036734538290789454,-0.0035778625345764016,0.0158752378566146,-0.0018433920622027635,0.002665213213742435,0.004977054824508713,-0.015189120070370698,0.002046579557551594,-0.00014019809828398015,0.02419177027925714,-0.0029258581906580206,0.0018858057955754674,0.004104252123018656,-0.0008953439637715069,0.027218036677833374,0.0006353272174011446,0.003265048616643048,-0.0018999103978045127,0.0076721640354851725,0.0006657176033304842,-0.004887176939368834
1205,2.25,0.01,600,1,300000.0,0.02163305819771799,-0.02876790273934474,0.028240968626059564,-0.013480857723336463,0.004334203795532247,0.0038648242555999754,0.025357416349141196,0.026962605094195617,0.0022559076497373834,0.002750764040554573,0.0028602948319324875,0.025273009735965177,0.0015949861850982107,0.004705467746097282,-0.02580274201523368,0.013819119479340544,-0.0026285114747754347,0.0009679856141212783,0.004266453516532626,-0.018898044822329166,-0.0007092011281101783,0.002957382743259904,-0.016734729018101867,0.02604011287914551,0.0030080418913836842,0.003546716781013569
1206,2.25,0.01,600,1,300000.0,-0.013851765365818683,0.024633553736491946,-0.025322990199928674,-0.016744645961913787,-0.002830105618447063,-0.0019193288181720723,0.0032004635513758345,-0.02041186730290284,0.001050782815579153,0.002790185364899319,0.024328870193361538,0.018150588219718926,-0.004395591285378292,-0.0017985478806601418,-0.024061029130199887,0.0071374410108560535,-0.0014871202887311629,0.004775803517084288,0.012894078107830505,0.02613350336452027,-0.0026460363491763663,-0.004787044407431803,-0.02261452169538522,-0.01716606604675995,-0.004525583143966248,-0.0010526688967560042
1207,2.25,0.01,600,1,300000.0,0.029281464126739307,0.014931924065710742,0.017054595303773526,-0.020763142222142674,-0.0019055883768322257,-0.003466041651346299,-0.007433067329713092,-0.00872892057068424,0.00013434993187450787,-0.0008149863964678414,-0.028522478162548718,-0.029124325718697122,0.004753679126658213,-0.0025267635108574527,0.0025143544352439554,-0.010072677244041584,0.0021213391395878464,0.00033075134295795696,-0.0013734442410947463,0.012703377491411198,-0.0014787055216073253,-0.004573347731547743,-0.00500186301781173,0.009867549535091884,0.0032022852809866957,-0.0021214973151001248
1208,2.25,0.01,600,1,300000.0,0.011075596977349542,0.021701300052782382,-0.024384720662503637,-0.019703770439161942,-0.004207728544046674,0.0016251168476870892,-0.020140253240968492,0.0007712887125197812,-0.003112811212331904,-0.0026170974024974226,0.0025180497980526254,-0.006240069150655999,0.001277962966142421,0.0036706123759849803,0.0010940120780257578,0.010879184814673301,-0.003991300108961345,-0.0036586784088457535,-0.026467012132213596,-0.01575874564799775,-0.0008572762822885672,0.004316709478902179,-0.023534814792679246,-0.008947486866294575,0.0002598948440258953,-0.003824221964013097
1209,2.25,0.01,600,1,300000.0,-0.028996429250872056,0.02397077968096966,-0.0033896613763656144,0.023187100594561312,0.0035652135390021903,-0.004662820824102844,0.006670179693283394,0.02454559730771485,0.003107715300247859,-0.0006390567344312535,-0.005705719616386985,-0.022079021414369696,-0.004622636770621248,-0.004698071875791125,-0.029315246105408786,0.028181932468953688,0.004259238682764017,-7.612461838592873e-05,-0.011339956125850256,-0.0027347743462422074,-0.004380200514073434,-0.0008694990331908955,0.013797264891995072,-0.0011907229485133147,0.004955823539792534,-0.0021123093074230026
1210,2.25,0.01,600,1,300000.0,-0.02599083517524142,-0.004178088895244979,-0.02385459705581807,-0.0001506880298021221,7.244537073271187e-05,-0.00454394880161079,0.023658588660250612,0.02416512817674668,-0.0021280280786524276,0.0024824883942144837,0.0017644982775636558,-0.00896836252431937,0.004993945993793406,0.001991021654593644,0.02564576899569638,0.024410944876439154,-0.0016924127344439756,-0.0031862689362576312,-0.024107317120173243,-0.015733590048954194,0.00021270664283866338,0.004705014102082974,0.00956541570540139,0.008236634860156293,0.003559357629612088,-0.0002926307320626296
1211,2.25,0.01,600,1,300000.0,-0.004641326922246843,-0.02397541464604496,-0.0024904616105414293,-0.01721603753522638,0.0008668205423271302,0.00023973702278469108,-0.02644783809820913,0.02673973153971118,-0.0007245529555901849,-0.0033678122428708037,-0.015916774813497733,0.010835637102467564,-0.004856081705840873,0.004168828284844152,-0.025797523244009836,0.027988811402751793,0.004025962487053857,0.001934410145658677,0.02590326830271783,0.02288941344175939,-0.0006209177644946129,0.0019369357467070658,-0.02856371398733136,-0.02963652377573882,0.0009999321676785501,-0.0036420547494655318
1212,2.25,0.01,600,1,300000.0,-0.009550705965463674,0.016449498813243937,0.0023446636959789657,-0.001278354033548982,-0.0029840870682579733,-0.0006874656770470434,-0.00013528672583444645,0.02912262604452919,0.002148397046802416,0.002158348033418127,0.008777285636718951,0.02908409617221923,-0.001920566000608209,-0.004963656509313593,-0.02200764374580859,0.012280829199825136,0.002543282914044369,-0.0044449714477098135,0.02492958832333264,0.022122308080105596,-0.0008042301969944732,0.003685143687645105,0.00033927270425753234,-0.0115649169560008,-0.0023817208120642188,-0.0024607029746093025
1213,2.25,0.01,600,1,300000.0,-0.013435203159551226,-0.01855794401549639,-0.02201384304200699,0.02328171020560694,-0.0013209345457761835,-0.0005748885063762855,-0.014345240905573962,-0.005850404702413884,-0.0024225663672243613,0.002051453811274284,-0.012553201962752877,-0.009444244233887938,0.00405584039725804,-0.004088517563283749,0.02116758516268198,-0.0278342868773732,-0.002152427949125637,0.003587314267654659,0.003024408223953376,0.029789464993368486,0.0012244303965684537,-0.00494690339356181,-0.01109938281601711,-0.028744051467170857,-0.004814912455705751,0.00283729982140028
1214,2.25,0.01,600,1,300000.0,0.017289213487282913,0.027247583827082637,0.010547974624161266,0.0027784775516799184,-0.003431441943626402,0.001817400093432315,-0.02345280744793804,0.024942222646243732,0.0026575999283287967,0.0005891173315025157,-0.028726291950619612,-0.012168627297629686,-0.0044756501932172186,-0.004251868657748933,0.005267140921998988,0.01162973660805905,0.00227189747352394,-0.0043268195135778,0.019654017350464098,0.02583093884630734,-0.004968120069305868,0.002871507875390645,-0.024314202116262264,0.004672754190218904,0.0023851499192046833,-0.002274455284953266
1215,2.25,0.01,600,1,300000.0,0.022390107777309577,-0.018310576824391266,0.0008945027448682107,0.009232216214916378,-0.00035312149712330224,-0.0024439104318231563,-0.010772105380011068,0.027122261089160653,0.002725637939813749,0.00011758337545398571,-0.029221443319746156,0.013077798502768065,-0.001997868495783458,-0.0020105466854611733,-0.02424929355040856,-0.015566610160628833,0.0013165819147083835,0.0020537401634124867,-0.028199732850030877,0.006260157375584989,0.0030799671205674296,0.004305903930275703,0.016525039920462788,0.019839719681317314,-0.0006279428303921416,0.0011156146202734264
1216,2.25,0.01,600,1,300000.0,0.012215653514346912,-0.008036764505174859,0.010431066865657208,-0.02785761795790119,-0.0015008164859768268,0.004187747678942296,0.005574161333912531,-0.010473611961460426,0.0008832658315573684,0.004858941044821802,0.0182494379319533,-0.010359856337715696,-0.002468781246362781,0.0030798156509033196,-0.018724665699553184,-0.007230390127059807,0.004394363445983239,0.0027559765483046285,-0.025483890921244975,0.007681835276965754,0.00366942022128658,-0.004649169704930869,0.0022958108324650298,-0.006365991423919484,0.0025091059337596687,-0.0030345686488245883
1217,2.25,0.01,600,1,300000.0,-0.009565674454257315,-0.002612436609862708,0.003969501123710875,-0.006506434234565987,-0.0004966322592367114,0.0035123084303290983,-0.0007122589897153968,-0.020170859730048937,0.002687913991796546,-0.0026787621590699463,0.017960122480760052,-0.020642287076891502,-0.0035022496365531342,0.0011040924043458902,0.01779225751079446,0.013395881238100912,-0.0022771110880448675,-0.003651027556559128,-0.0036469858571571735,-0.02827801372061185,-0.003639654183269624,0.0031455438942599246,-0.013952643285485615,-0.018791711871192236,-0.0016850327188693438,-0.004108744058284999
1218,2.25,0.01,600,1,300000.0,0.012795670134468633,0.0259477576571605,-0.015266842480995742,-0.009713890873190419,-0.0016581046136184031,-0.004508778089725218,-0.021361023783085194,0.01075540114436381,0.0022017815800392335,0.0010973406331587186,0.00652085262281301,-0.009832875007615153,-0.003219421265556786,-0.004450704026623505,0.013287040470033262,-0.011336253369545583,-0.00013734454959671814,0.00372500296360219,-0.021392424203375393,-0.022960034775213783,-0.0021276678671873993,0.0036438246759706193,-0.02524990101701223,0.024662976385305194,0.0019228274208427489,-0.003129095731519337
1219,2.25,0.01,600,1,300000.0,-0.018959675527190082,0.022541569361576586,-0.01809662969716984,-0.02050275379831759,-0.0030048234311038013,-0.003935718530557145,0.0015289630573735863,0.026212594621508017,0.0031848586985745468,-0.002895678505805035,-0.0057352105810598575,-0.012616079638354125,0.004315996013815428,0.0027381213348021457,-0.029792583745613003,-0.026747864647576523,0.00031993006339513155,0.0041965944664012775,-0.029047922298229625,0.0183382687205152,-0.0042257356391942795,-0.00037848901893214066,-0.023848640075060996,-0.015714024079046353,-0.00486530256244765,-0.0006291001248611046
1220,2.25,0.01,600,1,300000.0,-0.0252821325453605,0.0063620112579749685,0.0006504694147040427,-0.024265617586624377,-0.0023591991466538143,-0.0003672944862758206,-0.02804077081924241,-0.009732919574850861,-0.0008511161672895198,-0.002550258056433725,0.02617003306637223,0.022894542114779086,0.0011375309856894843,-0.0017749994948332826,0.018377481134170315,-0.027619011094332034,-0.002696887499403723,0.00048782022788404576,0.014164977065563696,0.006364046109694231,-0.0038959364542544015,-0.003963266833076005,0.006883445959825714,0.012186705832046237,0.0014394454617419642,-0.002629127980970901
1221,2.25,0.01,600,1,300000.0,-0.014106920515823605,0.011769463033056052,0.0274583997217685,-0.028274014455679657,-0.002879655475483435,0.0025866828889088067,-0.010357207294807911,-0.0018595825709454526,0.0011167278519538934,0.003593310947950756,-0.01222064771947855,-0.0091151594162256,-0.00035060004642805797,0.0021995907386245786,0.02451924753752517,0.02962338505688244,0.001468696345960526,0.0016699242736717109,0.024783149190464496,0.022681290749723457,-0.0014984381619935127,-0.003935620625021882,-0.005021446967731234,0.008233629137180919,-0.002675519592083716,0.003328396257179231
1222,2.25,0.01,600,1,300000.0,0.025658174656872597,-0.0017108416347757852,0.028164317109033873,0.0032921241945200186,-0.0003774256445234691,-0.004549669044356896,-0.028513881049167966,0.021624496332813645,-0.0039019121778362488,-0.004780508729140735,-0.006760129006984618,0.02768617989360741,0.00268042139485035,0.0016120651113876814,-0.02239445241824194,0.0009003388776679215,-0.0025498226627578193,0.003839587735412213,-0.003840415111042956,-0.018987667920361606,0.0035100765806808437,0.003041333991525854,-0.018233074193530527,0.007334848942814241,-0.004039356035176342,0.0035565398164645887
1223,2.25,0.01,600,1,300000.0,0.009097134556595284,-0.01068927295249572,-0.012929665049677522,0.010192689228323268,0.002401182206063064,-0.003998701383487208,0.0019506728282268349,-0.009699030793143278,-0.0028384196480083167,0.0042615427933643995,-0.02241053350215589,0.014744813998198894,-0.0039261450057024635,0.002681605078656938,0.019077070197296687,-0.018631839194970135,-0.0041003410072480186,-0.004530562661578787,0.01703321984074259,-0.027144789526467598,-0.003726122411139581,-0.0005859359764961401,-0.02946269435877301,-0.0032034486198245886,-0.0016960262476615972,-0.0016530335173675914
1224,2.25,0.01,600,1,300000.0,0.013699459992432106,0.00954602007400901,0.009471384805138115,0.0030741519198801553,0.003521000855128408,-0.0020498072542789215,-0.010200419744308447,0.029477139826387957,-0.00293574407218695,0.0042003455858628655,0.025319525594284145,0.007540879880879155,-0.004042860780436345,-0.002567982453291756,0.015049080539695649,-0.021369608691885283,0.0020435538071922653,0.004719245307009771,0.008727021615170992,0.014142222188956569,0.0042475776354264924,0.001923159104421708,0.02777998913913811,-0.004173436761680742,0.0014444384545714692,0.003960966487660298
1225,2.25,0.01,600,1,300000.0,0.006408094400592208,0.006104712457748532,0.0015426053695657624,-0.024952695025470765,0.004440998584552645,-0.0036190368365330086,0.007098285751508969,0.004023192951450753,-0.0019383301090771586,0.003507602880216682,-0.006791002687865002,0.014442100784810091,0.0007491531663309289,-0.002451228388644903,-0.006894105825032831,0.016077965011157436,0.004539339756393445,-0.002487543665390478,0.02253567625145777,0.023144688653158593,0.004823019804938994,-0.00024177479896666208,0.022132227217335418,-0.012358103286851708,-0.00374895160053099,0.001084719491397327
1226,2.25,0.01,600,1,300000.0,-0.01334613139071102,-0.019074189749274148,-0.003240736582688652,-0.01865838351932314,0.003383483693960754,0.001227021413455479,0.00937527274659411,-0.010580494811255621,0.0014813962297872086,-0.0012991459649871486,-0.008567843196758317,-0.011469660597389048,0.003582825305657635,-0.0034596918997851743,0.027715463284320403,0.025702751708798044,-0.0001880979805189368,0.0016396706029421495,0.02426522958016085,-0.004444247998054322,0.004323384658741789,-0.0008007770730342981,-0.004564650972599667,0.019852073438279334,0.0010035672708970265,-0.0015344003735768808
1227,2.25,0.01,600,1,300000.0,-0.0013275575671643468,0.02613690182644081,-0.0013898209332336188,0.014570900532081418,-0.004167040624087697,0.0015679337858399232,-0.0179290899072587,0.020181437469205595,0.0018280917920324132,-0.00034706564534156027,0.02354731326159401,-0.002235564481458289,0.0038060668350289066,5.809608234625535e-05,-0.016074770725689136,0.022658087315348727,0.000317553867415216,-0.004775442048400366,-0.012785346081479153,-0.026575935618122992,-0.0008785870025929581,0.004880260331869511,-0.009916581213976847,-0.026802087203561604,0.003654353350665004,0.004773375730075145
1228,2.25,0.01,600,1,300000.0,-0.007384101331212454,0.023057238509411195,0.027449224872364716,0.0016599380428160698,-0.004671257829250228,0.0043650440147029014,0.022889319165097698,0.01707135175566303,0.003238683592607541,0.004628688544843033,0.000801503068908669,-0.012724022275970099,-0.0007407592189077883,0.00076402042814111,-0.023903186886295197,0.02858699860235142,0.002940451372729999,-0.0012346699642739544,-0.014849202121035604,-0.021415735833041107,-0.004076898002357158,0.0032060950159030826,-0.0019403146518477687,0.00965678983235315,-0.002222891748969139,0.0020027652026267983
1229,2.25,0.01,600,1,300000.0,-0.02727393701305789,0.008808235180335425,-0.0045102578553483375,0.011150558916169284,-0.0020040904384031268,-0.003521246643949983,0.0012527226441780004,0.01195615556134369,-0.001970398974120762,-0.0032005470122878988,-0.022486134698706542,0.013642972138450123,0.001763086261566617,0.0012367417232208413,0.013408355143250027,-0.015196667429477922,0.0024704288350839735,-0.0016486760907459186,-0.003362031192400791,-0.028812567323708453,0.004722752406659913,-0.0014988615315534447,0.019523867188632332,0.004869901380537445,0.004686943865962113,-0.0016547091720569484
1230,2.25,0.01,600,1,300000.0,0.019528034392476502,0.01919397750542772,0.029342792415124483,-0.02052836094752787,0.0006092263283490156,-0.002732360864057337,-0.0030822037738504615,0.025054012325456336,-0.00042189026249646495,-0.0011053781490135395,-0.013151836108075299,0.022920798743114507,0.0035213580400200043,-0.003945851878771956,-0.02536131102000856,0.0015797015720497437,-0.0020808923030480875,-0.003998205904459982,0.021360785379325536,0.025264030078601347,-0.004823194389155638,0.0034456927925921995,-0.00032887702770720284,0.015127084656137858,0.00408407184145182,-0.002598707859880498
1231,2.25,0.01,600,1,300000.0,0.021363691142844914,-0.007323024890003596,-0.005432738098022603,0.016727150666856636,0.003297530256723813,-0.001161415595496814,-0.007347214183391026,-0.007622530139614933,-0.004675148919895257,-0.0013382402092574387,-0.02519159105710445,0.0003180945460795302,0.001296902479309624,0.001690105597859766,0.0009070239221729628,-3.1024080914071606e-05,-0.00010706975123621603,0.004301495410112211,0.01391098556482094,0.0005952291888463544,0.0005757521381208001,0.00315894520678034,0.027773175961346812,0.014220678980605098,0.0037386843744225294,0.002781198629894388
1232,2.25,0.01,600,1,300000.0,-0.019663831957688553,0.008027225736347864,-0.025018067773679875,-0.010286777138029782,0.0014462211055143092,-0.003500558855552114,0.028719612535698075,0.0010302854794213973,0.0022591975820049496,-0.004853887246050189,-0.008896875628346929,-0.022949683344771064,0.003120878661100086,-0.0036480001086462567,-0.019475761986927118,-0.02698703825875269,-0.0036287362930090064,-0.002548863669463708,0.01032444107895629,0.013095719407443855,0.0032406431151461605,0.004564685969590047,-2.691334780577717e-05,0.0009849837303696138,-0.004691411269810241,0.0047487493141207945
1233,2.25,0.01,600,1,300000.0,0.016198898203279806,-0.024568936659281674,-0.013399925135571554,-0.012976534921258179,0.0025142608133761303,0.004100638579129657,-0.0006519936780777086,-0.0027209104104314423,-0.0016595350135832753,0.0009416100343341257,-0.003541609687037612,0.02862022850626702,0.0010021793157004681,0.0035762053124605885,-0.014397985552002954,0.0005879093677799915,-0.004962365031909848,0.0016216500797708875,-0.006252033348496635,0.012387987066880553,0.001145914662637344,-0.002460071214349423,0.0013992269950736033,-0.010802238667012628,0.0039080988840845795,-0.0018241724528070113
