,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
363,363,0.01,920,2.25,1,100000.0,0.01309,0.01134,4.36,1544262000000.0,3.0,0.003,231639300.0,0.014939958782690712,0.023448902239790428,0.0005542374496649973
364,364,0.01,920,2.25,1,100000.0,0.01225,0.01225,4.08,1544262000000.0,2.96,0.00296,228550776.0,0.01619662537639893,0.023626500473982164,0.0004866764442366489
365,365,0.01,930,2.25,1,100000.0,0.01715,0.00243,5.72,1547142000000.0,3.8,0.0038,293956980.0,0.01460171406280672,0.027327594973033664,0.000569116475723978
366,366,0.01,930,2.25,1,100000.0,0.01651,0.00522,5.51,1547142000000.0,3.76,0.00376,290862696.0,0.014729445853571272,0.023698330431137355,0.0005891378323957337
367,367,0.01,930,2.25,1,100000.0,0.01414,0.01,4.71,1547142000000.0,3.3600000000000003,0.0033600000000000006,259919856.0,0.01740207585753229,0.02263697649660563,0.0005252313223608713
368,368,0.01,930,2.25,1,100000.0,0.01309,0.01134,4.36,1547142000000.0,3.64,0.00364,281579844.0,0.016633461884835644,0.022714444421073836,0.0005863759010068953
369,369,0.01,930,2.25,1,100000.0,0.01225,0.01225,4.08,1547142000000.0,3.72,0.00372,287768412.0,0.014650987469506747,0.024734875030102476,0.0005451658367813971
370,370,0.01,940,2.25,1,100000.0,0.01715,0.00243,5.72,1549976000000.0,3.88,0.00388,300695344.0,0.0154411422934937,0.022815775283553004,0.0005804301930351695
371,371,0.01,940,2.25,1,100000.0,0.01651,0.00522,5.51,1549976000000.0,3.04,0.00304,235596352.0,0.014343211409948825,0.02627658614127176,0.000530255238203128
372,372,0.01,940,2.25,1,100000.0,0.01414,0.01,4.71,1549976000000.0,3.72,0.00372,288295536.0,0.016746554083108538,0.026522308375007343,0.0006051541470055374
373,373,0.01,940,2.25,1,100000.0,0.01309,0.01134,4.36,1549976000000.0,4.08,0.00408,316195104.0,0.01605770734322923,0.023598631865583686,0.0005879595422407305
374,374,0.01,940,2.25,1,100000.0,0.01225,0.01225,4.08,1549976000000.0,3.2,0.0032,247996160.0,0.01742537327986196,0.02719252912457968,0.0007155964538416353
375,375,0.01,950,2.25,1,100000.0,0.01715,0.00243,5.72,1552764000000.0,3.4799999999999995,0.0034800000000000005,270180936.0,0.01743516529245926,0.022378833421901403,0.0006124330846138731
376,376,0.01,950,2.25,1,100000.0,0.01651,0.00522,5.51,1552764000000.0,3.56,0.00356,276391992.0,0.017211983771546358,0.025603554741792198,0.0006016010176463041
377,377,0.01,950,2.25,1,100000.0,0.01414,0.01,4.71,1552764000000.0,3.2,0.0032,248442240.0,0.015028509923191286,0.02577175901762012,0.00048633139203478176
378,378,0.01,950,2.25,1,100000.0,0.01309,0.01134,4.36,1552764000000.0,4.04,0.00404,313658328.0,0.0154213111495299,0.024698470901875137,0.0005927435233415792
379,379,0.01,950,2.25,1,100000.0,0.01225,0.01225,4.08,1552764000000.0,3.64,0.00364,282603048.0,0.01722258569766767,0.025040994893191216,0.00045599415375467087
380,380,0.01,960,2.25,1,100000.0,0.01715,0.00243,5.72,1555504000000.0,3.28,0.0032799999999999995,255102656.0,0.017812177802669266,0.022246326237752766,0.0005956762445243952
381,381,0.01,960,2.25,1,100000.0,0.01651,0.00522,5.51,1555504000000.0,3.76,0.0037600000000000008,292434752.0,0.0179487973798216,0.025058216993625256,0.0006271534064095828
382,382,0.01,960,2.25,1,100000.0,0.01414,0.01,4.71,1555504000000.0,2.92,0.00292,227103584.0,0.01513642784647937,0.023687009231303825,0.0005678771900635624
383,383,0.01,960,2.25,1,100000.0,0.01309,0.01134,4.36,1555504000000.0,3.16,0.0031600000000000005,245769632.0,0.01834204968137704,0.02526045199411938,0.0006017047718839695
384,384,0.01,960,2.25,1,100000.0,0.01225,0.01225,4.08,1555504000000.0,3.84,0.003840000000000001,298656768.0,0.020008622723810328,0.02488334416403703,0.0006270522830243222
385,385,0.01,970,2.25,1,100000.0,0.01715,0.00243,5.72,1558198000000.0,3.56,0.0035600000000000007,277359244.0,0.017420665243301235,0.025756856036861783,0.0006458545461995467
386,386,0.01,970,2.25,1,100000.0,0.01651,0.00522,5.51,1558198000000.0,3.8,0.0038,296057620.0,0.015329090726318632,0.023688118606196518,0.0005308034661506587
387,387,0.01,970,2.25,1,100000.0,0.01414,0.01,4.71,1558198000000.0,4.6,0.0046,358385540.0,0.017553372350716218,0.025614007500804524,0.0006403915232621583
388,388,0.01,970,2.25,1,100000.0,0.01309,0.01134,4.36,1558198000000.0,4.36,0.004360000000000001,339687164.0,0.017555256877864696,0.0246027098580254,0.0005913053600854026
389,389,0.01,970,2.25,1,100000.0,0.01225,0.01225,4.08,1558198000000.0,3.76,0.00376,292941224.0,0.01858123923481358,0.02438534730375956,0.0006125739777514883
390,390,0.01,980,2.25,1,100000.0,0.01715,0.00243,5.72,1560850000000.0,3.72,0.00372,290318100.0,0.016864428515746634,0.023037706948218415,0.0005720066010177487
391,391,0.01,980,2.25,1,100000.0,0.01651,0.00522,5.51,1560850000000.0,3.68,0.003680000000000001,287196400.0,0.016373035958492314,0.022446190459040623,0.0006537770593054283
392,392,0.01,980,2.25,1,100000.0,0.01414,0.01,4.71,1560850000000.0,4.32,0.00432,337143600.0,0.017582106226864104,0.0229500947073119,0.0005763694725562616
393,393,0.01,980,2.25,1,100000.0,0.01309,0.01134,4.36,1560850000000.0,3.32,0.00332,259101100.0,0.017729554086411053,0.026823632681000444,0.0006600596744980887
394,394,0.01,980,2.25,1,100000.0,0.01225,0.01225,4.08,1560850000000.0,4.48,0.00448,349630400.0,0.018003075466807766,0.02555323136326451,0.0007122842577143475
395,395,0.01,990,2.25,1,100000.0,0.01715,0.00243,5.72,1563456000000.0,3.44,0.00344,268914432.0,0.017513375158055133,0.024250373185763365,0.0006634264427871612
396,396,0.01,990,2.25,1,100000.0,0.01651,0.00522,5.51,1563456000000.0,3.92,0.00392,306437376.0,0.013357672308157492,0.02134487195726284,0.000609874618918814
397,397,0.01,990,2.25,1,100000.0,0.01414,0.01,4.71,1563456000000.0,3.72,0.00372,290802816.0,0.017587645872864526,0.02130636616302122,0.0006386597301493078
398,398,0.01,990,2.25,1,100000.0,0.01309,0.01134,4.36,1563456000000.0,4.2,0.004200000000000001,328325760.0,0.018375751133350812,0.02293076389904817,0.0005370046436830272
399,399,0.01,990,2.25,1,100000.0,0.01225,0.01225,4.08,1563456000000.0,4.08,0.00408,318945024.0,0.018680477912784904,0.024281896584072694,0.0005589726915574216
400,400,0.01,1000,2.25,1,100000.0,0.01715,0.00243,5.72,1566020000000.0,4.4,0.004399999999999999,344524400.0,0.015840485516007925,0.02265979402477469,0.0005647246050197197
401,401,0.01,1000,2.25,1,100000.0,0.01651,0.00522,5.51,1566020000000.0,4.4,0.004399999999999999,344524400.0,0.015380349242246464,0.02449147793109661,0.0005419790872365283
402,402,0.01,1000,2.25,1,100000.0,0.01414,0.01,4.71,1566020000000.0,4.04,0.00404,316336040.0,0.01797152362375225,0.022583628922586935,0.0006003045598650376
403,403,0.01,1000,2.25,1,100000.0,0.01309,0.01134,4.36,1566020000000.0,4.12,0.00412,322600120.0,0.019163731606333605,0.021167071193777764,0.0005938838312555204
404,404,0.01,1000,2.25,1,100000.0,0.01225,0.01225,4.08,1566020000000.0,4.16,0.00416,325732160.0,0.01845333590570489,0.025676632555643928,0.0006545823397965488
405,405,0.01,1010,2.25,1,100000.0,0.01715,0.00243,5.72,1568542000000.0,3.64,0.00364,285474644.0,0.019026947916976768,0.025802006503751897,0.0006788618667323777
406,406,0.01,1010,2.25,1,100000.0,0.01651,0.00522,5.51,1568542000000.0,4.44,0.00444,348216324.0,0.01717517437799288,0.02467036770900344,0.0005592361403271023
407,407,0.01,1010,2.25,1,100000.0,0.01414,0.01,4.71,1568542000000.0,4.4,0.0044,345079240.0,0.017156853390870152,0.02557906955165529,0.000591246246449177
408,408,0.01,1010,2.25,1,100000.0,0.01309,0.01134,4.36,1568542000000.0,4.720000000000001,0.00472,370175912.0,0.017533452436802592,0.02506687409687557,0.0005857399094422634
409,409,0.01,1010,2.25,1,100000.0,0.01225,0.01225,4.08,1568542000000.0,3.5200000000000005,0.00352,276063392.0,0.016854555550574,0.026384732952142352,0.0006399328200060395
410,410,0.01,1020,2.25,1,100000.0,0.01715,0.00243,5.72,1571022000000.0,4.279999999999999,0.004280000000000001,336198708.0,0.019497433488503933,0.026416711875513275,0.0005880449973128449
411,411,0.01,1020,2.25,1,100000.0,0.01651,0.00522,5.51,1571022000000.0,3.88,0.00388,304778268.0,0.01917366342087328,0.02352263348051073,0.000586433950210144
412,412,0.01,1020,2.25,1,100000.0,0.01414,0.01,4.71,1571022000000.0,3.64,0.00364,285926004.0,0.017630998682795322,0.023857057413675217,0.0006356185616895454
413,413,0.01,1020,2.25,1,100000.0,0.01309,0.01134,4.36,1571022000000.0,5.16,0.00516,405323676.0,0.017830120938712214,0.02305816643911311,0.0005952862841021302
414,414,0.01,1020,2.25,1,100000.0,0.01225,0.01225,4.08,1571022000000.0,4.24,0.00424,333056664.0,0.01794089141641752,0.026654441477571268,0.000597815894116137
415,415,0.01,1030,2.25,1,100000.0,0.01715,0.00243,5.72,1573460000000.0,3.84,0.003840000000000001,302104320.0,0.019746375066760847,0.023946251109278407,0.0005895719344061924
416,416,0.01,1030,2.25,1,100000.0,0.01651,0.00522,5.51,1573460000000.0,4.720000000000001,0.00472,371336560.0,0.01737882386168984,0.02434857929335296,0.0006406256494490152
417,417,0.01,1030,2.25,1,100000.0,0.01414,0.01,4.71,1573460000000.0,4.36,0.004360000000000001,343014280.0,0.016472999974429033,0.023841618468377648,0.0006145757245255813
418,418,0.01,1030,2.25,1,100000.0,0.01309,0.01134,4.36,1573460000000.0,3.92,0.00392,308398160.0,0.019770126432434164,0.02360066504806164,0.0006188886446724959
419,419,0.01,1030,2.25,1,100000.0,0.01225,0.01225,4.08,1573460000000.0,4.12,0.00412,324132760.0,0.02023438192580936,0.027574572444642415,0.000552230289498718
420,420,0.01,1040,2.25,1,100000.0,0.01715,0.00243,5.72,1575860000000.0,4.44,0.00444,349840920.0,0.018768846502798416,0.02470547957730516,0.000630728835167191
421,421,0.01,1040,2.25,1,100000.0,0.01651,0.00522,5.51,1575860000000.0,4.48,0.00448,352992640.0,0.01862292996888936,0.026037320884007495,0.0006319690030615022
422,422,0.01,1040,2.25,1,100000.0,0.01414,0.01,4.71,1575860000000.0,4.04,0.00404,318323720.0,0.01862737304029104,0.028722118600633766,0.0005635778872616986
423,423,0.01,1040,2.25,1,100000.0,0.01309,0.01134,4.36,1575860000000.0,5.04,0.00504,397116720.0,0.01851454609410124,0.024754063218646847,0.0006367546047617861
424,424,0.01,1040,2.25,1,100000.0,0.01225,0.01225,4.08,1575860000000.0,4.32,0.00432,340385760.0,0.021226531711110323,0.025981489032404655,0.0006275176633885575
425,425,0.01,1050,2.25,1,100000.0,0.01715,0.00243,5.72,1578218000000.0,4.32,0.00432,340895088.0,0.01582767024196307,0.023397918646743836,0.000536748322515846
426,426,0.01,1050,2.25,1,100000.0,0.01651,0.00522,5.51,1578218000000.0,4.36,0.004360000000000001,344051524.0,0.01748468267224865,0.022990219994174655,0.0006075127538983689
427,427,0.01,1050,2.25,1,100000.0,0.01414,0.01,4.71,1578218000000.0,3.8,0.0038,299861420.0,0.017952477086083735,0.02318030815079357,0.000572422855082578
428,428,0.01,1050,2.25,1,100000.0,0.01309,0.01134,4.36,1578218000000.0,4.36,0.00436,344051524.0,0.017355597726126954,0.025427780500870713,0.0005858861338624088
429,429,0.01,1050,2.25,1,100000.0,0.01225,0.01225,4.08,1578218000000.0,4.36,0.00436,344051524.0,0.01905362550226784,0.023532317766793084,0.0005627325090516594
430,430,0.01,1060,2.25,1,100000.0,0.01715,0.00243,5.72,1580540000000.0,4.24,0.004240000000000001,335074480.0,0.019649046253170262,0.02372491924160265,0.0005934354236679754
431,431,0.01,1060,2.25,1,100000.0,0.01651,0.00522,5.51,1580540000000.0,4.16,0.00416,328752320.0,0.017665038144944675,0.0253328129432545,0.0005904239106567504
432,432,0.01,1060,2.25,1,100000.0,0.01414,0.01,4.71,1580540000000.0,4.16,0.0041600000000000005,328752320.0,0.017031861070727607,0.02272141160630593,0.0006001254673828214
433,433,0.01,1060,2.25,1,100000.0,0.01309,0.01134,4.36,1580540000000.0,4.92,0.004920000000000001,388812840.0,0.020814351402335077,0.02332883745102236,0.000619965541634001
434,434,0.01,1060,2.25,1,100000.0,0.01225,0.01225,4.08,1580540000000.0,4.12,0.00412,325591240.0,0.017847031553409554,0.022838478326342927,0.0006637987838070817
435,435,0.01,1070,2.25,1,100000.0,0.01715,0.00243,5.72,1582822000000.0,4.32,0.00432,341889552.0,0.018565732463628637,0.025247275281632953,0.000572232802350669
436,436,0.01,1070,2.25,1,100000.0,0.01651,0.00522,5.51,1582822000000.0,4.24,0.004240000000000001,335558264.0,0.017703063011837373,0.022646113028485255,0.0005399217934547222
437,437,0.01,1070,2.25,1,100000.0,0.01414,0.01,4.71,1582822000000.0,4.56,0.00456,360883416.0,0.020098343857300974,0.025503593390400925,0.0006064869161630692
438,438,0.01,1070,2.25,1,100000.0,0.01309,0.01134,4.36,1582822000000.0,4.36,0.004360000000000001,345055196.0,0.017924817862055346,0.02667823594126998,0.0005709295473529408
439,439,0.01,1070,2.25,1,100000.0,0.01225,0.01225,4.08,1582822000000.0,3.76,0.0037600000000000008,297570536.0,0.022125180581190233,0.026484341233427033,0.0006383619637998726
440,440,0.01,1080,2.25,1,100000.0,0.01715,0.00243,5.72,1585066000000.0,4.6,0.004600000000000001,364565180.0,0.018183382814013008,0.020903796468721515,0.0005805910349422389
441,441,0.01,1080,2.25,1,100000.0,0.01651,0.00522,5.51,1585066000000.0,4.16,0.0041600000000000005,329693728.0,0.017756788001497676,0.020541205605858613,0.0006070048958909016
442,442,0.01,1080,2.25,1,100000.0,0.01414,0.01,4.71,1585066000000.0,4.24,0.00424,336033992.0,0.01899334622445951,0.02588600327904629,0.0005300116171347146
443,443,0.01,1080,2.25,1,100000.0,0.01309,0.01134,4.36,1585066000000.0,5.0,0.005,396266500.0,0.021500578146622075,0.02278179553611141,0.0005061014789269422
444,444,0.01,1080,2.25,1,100000.0,0.01225,0.01225,4.08,1585066000000.0,4.2,0.004200000000000001,332863860.0,0.020082798692310267,0.02241596651856082,0.0006056360680052643
445,445,0.01,1090,2.25,1,100000.0,0.01715,0.00243,5.72,1587276000000.0,4.44,0.00444,352375272.0,0.019412401178419324,0.026743084176398247,0.0005841766651794428
446,446,0.01,1090,2.25,1,100000.0,0.01651,0.00522,5.51,1587276000000.0,3.76,0.0037600000000000008,298407888.0,0.02023266959777888,0.021914288482084134,0.000591008839157435
447,447,0.01,1090,2.25,1,100000.0,0.01414,0.01,4.71,1587276000000.0,4.720000000000001,0.00472,374597136.0,0.02196765377178893,0.025960383029622936,0.0006026747627191954
448,448,0.01,1090,2.25,1,100000.0,0.01309,0.01134,4.36,1587276000000.0,4.720000000000001,0.00472,374597136.0,0.020372324078005558,0.02478477820553661,0.0005757416880896168
449,449,0.01,1090,2.25,1,100000.0,0.01225,0.01225,4.08,1587276000000.0,4.2,0.004200000000000001,333327960.0,0.022978245999496768,0.022922276957265925,0.0006240309153612747
450,450,0.01,1100,2.25,1,100000.0,0.01715,0.00243,5.72,1589446000000.0,4.0,0.004,317889200.0,0.020205503246617483,0.023681112700547773,0.0005957522794926404
451,451,0.01,1100,2.25,1,100000.0,0.01651,0.00522,5.51,1589446000000.0,5.279999999999999,0.00528,419613744.0,0.021343620634640896,0.023017053746877007,0.0005803216150056193
452,452,0.01,1100,2.25,1,100000.0,0.01414,0.01,4.71,1589446000000.0,4.24,0.004240000000000001,336962552.0,0.018983194590202195,0.02476063757776553,0.0006085213721772184
453,453,0.01,1100,2.25,1,100000.0,0.01309,0.01134,4.36,1589446000000.0,4.56,0.004560000000000001,362393688.0,0.022466074571578648,0.0224919694686986,0.0005972043412961176
454,454,0.01,1100,2.25,1,100000.0,0.01225,0.01225,4.08,1589446000000.0,4.12,0.00412,327425876.0,0.019242976664990172,0.023900248305119463,0.0006658653645212722
455,455,0.01,1110,2.25,1,100000.0,0.01715,0.00243,5.72,1591582000000.0,4.76,0.00476,378796516.0,0.018175101378000595,0.02592981516986161,0.0005710416486548397
456,456,0.01,1110,2.25,1,100000.0,0.01651,0.00522,5.51,1591582000000.0,4.2,0.004200000000000001,334232220.0,0.019454416378569435,0.02770537438453705,0.000536870103603446
457,457,0.01,1110,2.25,1,100000.0,0.01414,0.01,4.71,1591582000000.0,4.6,0.0046,366063860.0,0.0214632317106954,0.02304263238939409,0.0005811447595013649
458,458,0.01,1110,2.25,1,100000.0,0.01309,0.01134,4.36,1591582000000.0,4.84,0.00484,385162844.0,0.021145030830386276,0.025994278286157888,0.0005587614036823988
459,459,0.01,1110,2.25,1,100000.0,0.01225,0.01225,4.08,1591582000000.0,4.48,0.00448,356514368.0,0.02198658085050204,0.0241051397805279,0.0006160362198359395
460,460,0.01,1120,2.25,1,100000.0,0.01715,0.00243,5.72,1593684000000.0,4.6,0.0046,366547320.0,0.02084908024918689,0.02351147658601426,0.0005627071115167292
461,461,0.01,1120,2.25,1,100000.0,0.01651,0.00522,5.51,1593684000000.0,4.48,0.00448,356985216.0,0.02146175514868463,0.023645119352470635,0.0005676061509992905
462,462,0.01,1120,2.25,1,100000.0,0.01414,0.01,4.71,1593684000000.0,4.92,0.00492,392046264.0,0.019157814994569106,0.026792390889617483,0.0006649001785697236
463,463,0.01,1120,2.25,1,100000.0,0.01309,0.01134,4.36,1593684000000.0,4.76,0.00476,379296792.0,0.021312823886146384,0.023520202812513286,0.0005676966939602759
464,464,0.01,1120,2.25,1,100000.0,0.01225,0.01225,4.08,1593684000000.0,4.12,0.00412,328298904.00000006,0.02215574842739191,0.02440587083506856,0.0005334746807333803
465,465,0.01,1130,2.25,1,100000.0,0.01715,0.00243,5.72,1595750000000.0,5.2,0.005200000000000001,414895000.0,0.019449467910731506,0.02194320873018712,0.0005683805062767655
466,466,0.01,1130,2.25,1,100000.0,0.01651,0.00522,5.51,1595750000000.0,5.12,0.00512,408512000.0,0.020300549732655524,0.0230770809719504,0.0006088601363119461
467,467,0.01,1130,2.25,1,100000.0,0.01414,0.01,4.71,1595750000000.0,5.04,0.00504,402129000.0,0.02088156415201777,0.02414621741836685,0.0005962393296238581
468,468,0.01,1130,2.25,1,100000.0,0.01309,0.01134,4.36,1595750000000.0,4.76,0.00476,379788500.0,0.020912968783549406,0.02530085931082334,0.000607061504106406
469,469,0.01,1130,2.25,1,100000.0,0.01225,0.01225,4.08,1595750000000.0,4.279999999999999,0.00428,341490500.0,0.02303296933729545,0.02750587714391734,0.0005953172951099048
470,470,0.01,1140,2.25,1,100000.0,0.01715,0.00243,5.72,1597782000000.0,4.52,0.004520000000000001,361098732.0,0.018640308208151594,0.02173062063624764,0.0006104466834812084
471,471,0.01,1140,2.25,1,100000.0,0.01651,0.00522,5.51,1597782000000.0,4.720000000000001,0.00472,377076552.0,0.018774510025517038,0.02383660466224168,0.0005745053838367598
472,472,0.01,1140,2.25,1,100000.0,0.01414,0.01,4.71,1597782000000.0,4.64,0.00464,370685424.0,0.022155600762350777,0.025852324938915466,0.0005710198226283008
473,473,0.01,1140,2.25,1,100000.0,0.01309,0.01134,4.36,1597782000000.0,4.48,0.00448,357903168.0,0.02107459729649889,0.022288951505596795,0.0005608646083105963
474,474,0.01,1140,2.25,1,100000.0,0.01225,0.01225,4.08,1597782000000.0,4.96,0.00496,396249936.0,0.020897733554825115,0.02693489224807199,0.0005832176426069699
475,475,0.01,1150,2.25,1,100000.0,0.01715,0.00243,5.72,1599780000000.0,4.279999999999999,0.00428,342352920.0,0.02156666698888488,0.02483424228349958,0.0006090422234495222
476,476,0.01,1150,2.25,1,100000.0,0.01651,0.00522,5.51,1599780000000.0,5.24,0.00524,419142360.0,0.01730306103695535,0.02789002101179837,0.0004998681053432857
477,477,0.01,1150,2.25,1,100000.0,0.01414,0.01,4.71,1599780000000.0,4.6,0.0046,367949400.0,0.02051371630786956,0.025766313947950585,0.0005423551666699075
478,478,0.01,1150,2.25,1,100000.0,0.01309,0.01134,4.36,1599780000000.0,5.0,0.004999999999999999,399945000.0,0.02253196344952086,0.023169714717502475,0.0005986216686204009
479,479,0.01,1150,2.25,1,100000.0,0.01225,0.01225,4.08,1599780000000.0,3.6,0.0036,287960400.0,0.01932564633151072,0.026901172347943526,0.0006525299243073124
480,480,0.01,1160,2.25,1,100000.0,0.01715,0.00243,5.72,1601746000000.0,4.16,0.00416,333163168.0,0.019735372728927177,0.025378350510240743,0.0006029592370439737
481,481,0.01,1160,2.25,1,100000.0,0.01651,0.00522,5.51,1601746000000.0,5.720000000000001,0.005719999999999999,458099356.0,0.021650437197056376,0.024900230663587833,0.0006232201655361773
482,482,0.01,1160,2.25,1,100000.0,0.01414,0.01,4.71,1601746000000.0,4.0,0.004,320349200.0,0.01966625314234373,0.02415191307673952,0.0005881362937475603
483,483,0.01,1160,2.25,1,100000.0,0.01309,0.01134,4.36,1601746000000.0,4.52,0.00452,361994596.0,0.023356195423201873,0.026255266197928277,0.0005200613759233504
484,484,0.01,1160,2.25,1,100000.0,0.01225,0.01225,4.08,1601746000000.0,4.68,0.004679999999999999,374808564.0,0.02206234585600265,0.026057876473869777,0.0005963089907771021
485,485,0.01,1170,2.25,1,100000.0,0.01715,0.00243,5.72,1603678000000.0,4.6,0.004600000000000001,368845940.0,0.02130321986345285,0.027547400614055344,0.0006462419773196813
486,486,0.01,1170,2.25,1,100000.0,0.01651,0.00522,5.51,1603678000000.0,4.56,0.00456,365638584.0,0.02296515101109834,0.02536544496497249,0.0005838021833774788
487,487,0.01,1170,2.25,1,100000.0,0.01414,0.01,4.71,1603678000000.0,4.32,0.00432,346394448.0,0.022662397917947125,0.025602628349676488,0.0005615561437100714
488,488,0.01,1170,2.25,1,100000.0,0.01309,0.01134,4.36,1603678000000.0,4.720000000000001,0.00472,378468008.0,0.024279753997816237,0.025806802981182285,0.0005916254868267056
489,489,0.01,1170,2.25,1,100000.0,0.01225,0.01225,4.08,1603678000000.0,4.6,0.0046,368845940.0,0.0258146868661053,0.02507128693342561,0.0005649254178231712
490,490,0.01,1180,2.25,1,100000.0,0.01715,0.00243,5.72,1605578000000.0,4.92,0.00492,394972188.0,0.0219056986005152,0.02381299449278343,0.0006203649208350434
491,491,0.01,1180,2.25,1,100000.0,0.01651,0.00522,5.51,1605578000000.0,5.32,0.00532,427083748.0,0.019706619977070787,0.02675958711120181,0.0006015551501315332
492,492,0.01,1180,2.25,1,100000.0,0.01414,0.01,4.71,1605578000000.0,5.08,0.00508,407816812.0,0.022330452279421525,0.026128928375712533,0.0006088679321340355
493,493,0.01,1180,2.25,1,100000.0,0.01309,0.01134,4.36,1605578000000.0,4.96,0.00496,398183344.0,0.020982198978707407,0.02499488931071917,0.000583276245971299
494,494,0.01,1180,2.25,1,100000.0,0.01225,0.01225,4.08,1605578000000.0,5.08,0.00508,407816812.0,0.02284430906679276,0.025857877729547375,0.0005772185208501756
495,495,0.01,1190,2.25,1,100000.0,0.01715,0.00243,5.72,1607448000000.0,3.24,0.0032400000000000007,260406576.0,0.01980049553529213,0.020962057971459884,0.000587100378273629
496,496,0.01,1190,2.25,1,100000.0,0.01651,0.00522,5.51,1607448000000.0,4.4,0.004399999999999999,353638560.0,0.022371809738381848,0.024184142324493143,0.0006379548925635486
497,497,0.01,1190,2.25,1,100000.0,0.01414,0.01,4.71,1607448000000.0,4.08,0.00408,327919392.0,0.021850084620073346,0.026740603171376675,0.0005634753233104497
498,498,0.01,1190,2.25,1,100000.0,0.01309,0.01134,4.36,1607448000000.0,4.68,0.00468,376142832.0,0.0228598675502736,0.023603799757098812,0.0005702169070586868
499,499,0.01,1190,2.25,1,100000.0,0.01225,0.01225,4.08,1607448000000.0,3.8,0.0038,305415120.0,0.024587697975110075,0.02016256880528819,0.0005564333535682776
500,500,0.01,1200,2.25,1,100000.0,0.01715,0.00243,5.72,1609286000000.0,4.6,0.0046,370135780.0,0.02427388747884563,0.02804569429164041,0.0005964051965808045
501,501,0.01,1200,2.25,1,100000.0,0.01651,0.00522,5.51,1609286000000.0,4.4,0.0044,354042920.0,0.02202333585565832,0.025290594465173944,0.0005492709929912846
502,502,0.01,1200,2.25,1,100000.0,0.01414,0.01,4.71,1609286000000.0,4.36,0.00436,350824348.0,0.02200044264411071,0.023024540831191445,0.0006160489105433332
503,503,0.01,1200,2.25,1,100000.0,0.01309,0.01134,4.36,1609286000000.0,5.52,0.005520000000000001,444162936.0,0.026138853763280397,0.024555352203088143,0.0005822355557804741
504,504,0.01,1200,2.25,1,100000.0,0.01225,0.01225,4.08,1609286000000.0,4.32,0.00432,347605776.0,0.02404724191978048,0.02085652057613626,0.0005508984683027204
505,505,0.01,1210,2.25,1,100000.0,0.01715,0.00243,5.72,1611092000000.0,4.68,0.004679999999999999,376995528.0,0.01987765025669148,0.025238093300565492,0.0005480823118164844
506,506,0.01,1210,2.25,1,100000.0,0.01651,0.00522,5.51,1611092000000.0,4.48,0.00448,360884608.0,0.022913555183266376,0.02505371251807879,0.0004892819391985732
507,507,0.01,1210,2.25,1,100000.0,0.01414,0.01,4.71,1611092000000.0,5.12,0.00512,412439552.0,0.0233204409196436,0.024170573315721776,0.0005911587066115125
508,508,0.01,1210,2.25,1,100000.0,0.01309,0.01134,4.36,1611092000000.0,4.76,0.00476,383439896.0,0.023836383826173112,0.02467222916766212,0.0005667905722636738
509,509,0.01,1210,2.25,1,100000.0,0.01225,0.01225,4.08,1611092000000.0,5.04,0.00504,405995184.0,0.02244326677947695,0.02420642248744868,0.0006049271367755094
510,510,0.01,1220,2.25,1,100000.0,0.01715,0.00243,5.72,1612870000000.0,4.76,0.00476,383863060.0,0.02431264073182206,0.022737403407095912,0.0006214654436135638
511,511,0.01,1220,2.25,1,100000.0,0.01651,0.00522,5.51,1612870000000.0,4.16,0.00416,335476960.0,0.02044221035124619,0.02390474579517576,0.0006360162447730184
512,512,0.01,1220,2.25,1,100000.0,0.01414,0.01,4.71,1612870000000.0,4.84,0.00484,390314540.0,0.020397268591333804,0.024388662746492686,0.0005913353461063524
513,513,0.01,1220,2.25,1,100000.0,0.01309,0.01134,4.36,1612870000000.0,4.96,0.00496,399991760.0,0.02244090628173716,0.02229181720353114,0.0005677851810019662
514,514,0.01,1220,2.25,1,100000.0,0.01225,0.01225,4.08,1612870000000.0,3.88,0.00388,312896780.0,0.026483073600975755,0.02415150421881752,0.000610958188328802
515,515,0.01,1230,2.25,1,100000.0,0.01715,0.00243,5.72,1614618000000.0,5.44,0.00544,439176096.0,0.023250057748905487,0.02551225412471942,0.0006320713420069723
516,516,0.01,1230,2.25,1,100000.0,0.01651,0.00522,5.51,1614618000000.0,4.279999999999999,0.004280000000000001,345528252.0,0.02035051822148743,0.02332053732128321,0.0006007078378189633
517,517,0.01,1230,2.25,1,100000.0,0.01414,0.01,4.71,1614618000000.0,4.8,0.0048,387508320.0,0.024089888604956103,0.02543838322469197,0.0005713535997168432
518,518,0.01,1230,2.25,1,100000.0,0.01309,0.01134,4.36,1614618000000.0,4.64,0.004640000000000001,374591376.0,0.02197883062913077,0.022453497615599918,0.0005655610280756768
519,519,0.01,1230,2.25,1,100000.0,0.01225,0.01225,4.08,1614618000000.0,4.92,0.00492,397196028.0,0.02498839414511085,0.024531727295487447,0.0005200349669835997
