Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
1346,2.25,0.01,600,1,300000.0,6.753797687679712e-06,-4.573635998111658e-05,-0.00013634860475099356,0.00027991647818295906,3.179477962081396e-05,3.401417827299551e-05,0.0002280442760839503,0.00023608516571906897,4.078393324963329e-06,1.0057771006549643e-05,0.00021289559664449585,-0.00021297286150831675,-3.470080331539491e-05,-3.1135716998172768e-06,0.00014435321792456517,-2.7907468096669528e-05,3.626747504943775e-05,2.9770675698716354e-05,-8.517349285706331e-05,0.00011069763119080312,1.591104124356089e-05,-4.0730620491000504e-05,0.0001151352273842715,-3.621341978868824e-05,4.2187736655208344e-06,1.3121423620809145e-05
1347,2.25,0.01,600,1,300000.0,-5.3842399037682526e-05,-1.796289270910434e-05,0.0002524653984563716,-0.00017148982274721125,-2.6125902900623057e-05,3.495629304799248e-05,-6.733317914600916e-05,0.00014473693620568477,4.931501296405697e-05,4.750721568043816e-05,-0.00016990837211035105,-0.000234204789217236,-2.491126200756948e-05,1.6678611807949366e-05,-0.00026809121977394295,0.00010073911982286547,4.394461184455058e-06,-3.499226902980741e-05,-0.00027260083347224636,-0.00019418478152106973,8.702191607143928e-06,3.796486359343389e-05,-3.0449640041306785e-05,0.00023994028076753917,-6.068220385480593e-06,1.909167032175724e-05
1348,2.25,0.01,600,1,300000.0,0.00012904276318391862,5.998323387318254e-05,2.060411522309015e-05,-0.0001809942599408551,3.804325286956193e-05,-3.0994054513627324e-05,0.00021831708432797466,0.00018974658610471437,3.616834820097729e-05,-2.134509135337741e-05,-0.00023974568714206339,-2.7820993236847926e-05,1.1857675105956081e-05,-4.843372328298984e-05,7.918297204022448e-05,0.000169513943046036,1.2398976683229767e-05,4.418160652177097e-05,-0.00012640514605370215,0.00013486760317084768,2.74905498604029e-05,-2.3045584580076475e-05,-0.0002981084417314999,2.7260259651841945e-05,-1.64717406297077e-05,2.7878437632690706e-05
1349,2.25,0.01,600,1,300000.0,0.0002676466973958541,5.096384727828638e-05,2.2789956825598192e-05,1.3011948446840923e-05,-9.754593495455677e-06,-2.688883646918735e-05,-0.00021173271706919768,0.00010002187912263032,-1.869546609380345e-05,-3.3248113257365296e-05,-0.0002625806662937977,-8.756512955652589e-05,2.240158525757176e-05,9.629400315170795e-07,-0.00023326242909894513,-0.0002854100783835459,4.131121364820029e-05,-1.8055002915433874e-05,0.0002867109466771765,-0.00029458192269991596,3.194216211338224e-05,-1.2624954978466375e-05,-0.000270090718821366,5.320279047566466e-05,7.623260490598592e-07,-2.8148676581143696e-05
1350,2.25,0.01,600,1,300000.0,0.00022444041812178336,5.699687934718374e-07,-0.0001933448768517212,-5.407183890739347e-05,-3.98418380615047e-05,4.1814233422533184e-05,0.00023060889206766674,0.00022384852923958886,4.7039914626499254e-05,-2.392776675363197e-06,4.1749242735140035e-05,-2.3696494113053016e-05,1.5445430961134338e-05,-3.1248455685855934e-05,3.5992268329119277e-05,0.00025446427023900574,-7.650909577734342e-06,-1.595073715597457e-05,-4.306518415176958e-05,1.544533015371811e-05,-1.4295069700632403e-05,7.69187978356063e-06,0.00013382691474017892,-4.901254048221001e-05,-4.8277540313768e-06,-2.4279670269477293e-05
1351,2.25,0.01,600,1,300000.0,0.00017934560181680881,-0.000159330416007528,0.00016634283061821368,2.6293511861836486e-05,1.9833532753178803e-05,-3.9088440491206955e-05,0.00015535059891360524,-8.390016678216063e-05,-4.9718741152758375e-05,4.858623493139544e-05,-0.0002820105318063244,-0.0001915698620544835,-3.489982290341497e-05,-4.849305277980026e-05,0.00016484919688376825,-3.3225161618223695e-05,-4.598401537270098e-05,-3.784249995160436e-05,-0.00016160773050228936,-6.943399006162059e-05,-4.306540629110858e-06,4.640602205299559e-05,-9.145016729213186e-05,-0.00011535085524232416,4.426824582390303e-05,4.3411753445592295e-05
1352,2.25,0.01,600,1,300000.0,-7.181369419115833e-06,3.261744453543936e-05,-2.595976608472814e-05,-0.00018157583891130908,-1.1747810184114263e-05,2.779261387892938e-05,-7.754133897681958e-06,0.00020955176404744308,2.896358260089684e-05,-2.3166594545570787e-05,8.787102415365428e-05,-0.00012722920366533663,1.5344432030159126e-05,-9.165954176592926e-06,-0.00010050150401023786,7.448623729335355e-05,3.0430882785144273e-05,1.208386393353368e-06,6.163833547717488e-05,0.0001401528063497192,1.2787431631078445e-05,-4.19696249965381e-05,0.00023978365933704696,-0.0001168324394529197,4.3136196491961084e-05,-1.4983513986975759e-05
1353,2.25,0.01,600,1,300000.0,8.81950898876261e-05,-7.10317510389742e-05,-0.00024842567375813303,-0.00010307433182536716,2.8027879679325952e-05,-3.741009131071639e-05,-0.00022639715000134222,0.00025139490758119314,-5.022313971318271e-06,-4.091866688389362e-05,-5.4109027418779046e-05,0.00023115429842579782,5.680744350296298e-06,-3.11194213051471e-05,-0.00025796342705818867,-0.00024179084850701164,4.419965075110756e-05,-1.296731650122246e-05,-2.5676854057842544e-05,8.147843289396092e-05,4.8387388498209205e-05,4.251870900568104e-05,0.0002558819038483864,0.0002803652208915284,-3.2425250037239654e-05,-4.7182016485046465e-05
1354,2.25,0.01,600,1,300000.0,0.0002503123664654179,-0.00018313363884732553,-4.985802558748619e-06,0.0001846871516918138,5.39257370752725e-06,-4.530916872152482e-05,-0.00012247599100173627,-5.500854073765078e-06,1.6405804304679237e-05,-8.061810014451377e-06,-0.00022535240755189984,0.00018767786797436168,-4.27061323052103e-05,-4.386935814818754e-05,0.0001680126818747506,0.00015239093479344623,-6.236286848439742e-06,4.154341092444089e-05,7.875651726712982e-05,-0.00013470269110372655,-1.2985172186522797e-05,1.4691886227318899e-05,3.480227356377933e-05,-0.00025440082582310863,-4.2202089457138894e-05,4.293582364611221e-05
1355,2.25,0.01,600,1,300000.0,3.0942063262360034e-05,-5.80922485116791e-05,6.932559793691246e-05,-6.645851091380479e-06,-1.841048496271279e-05,3.88493965654065e-05,-0.00012774007165323046,1.721490335388615e-05,4.702137830017633e-05,2.738089737512575e-05,7.258193589353075e-05,2.758064388161174e-05,3.1674369702059875e-05,4.279740102506202e-05,-0.0002721522982769538,0.00014335338340729374,4.636401759291763e-05,-4.616766562418032e-06,0.00010071914453370248,0.00026098757647282923,2.4537239911964866e-05,-4.735599876904373e-05,-0.00024483228440275997,0.0002877020286134407,-3.602012143857032e-05,4.194000366996882e-05
1356,2.25,0.01,600,1,300000.0,9.932111702672184e-05,-2.060661689516673e-06,-3.888099003154788e-05,-0.0002403821997222583,-2.1558933260283177e-05,2.417109811306184e-05,0.000262410518072648,-0.00028186554012408506,-2.1293112208613187e-05,-1.228335648078174e-05,0.00011659856858937728,0.0002124154949183561,-3.9220470461495574e-05,-1.847926641549511e-05,7.02958961406857e-05,4.653055976196793e-06,-1.7213269163769817e-05,1.0018701253822593e-05,-0.00029308171434676826,0.00012646768460564383,4.7983430644699396e-05,2.5088800115108074e-05,-0.00020742977830959808,5.494373064291174e-05,5.139305252574444e-06,1.8138485516341142e-06
1357,2.25,0.01,600,1,300000.0,0.00016702620624568868,0.00019918336636274946,0.00014099610617870586,1.5194425548618049e-05,2.2233521416261847e-05,-1.8139480517111876e-05,2.8361025402629946e-06,6.70948438431004e-05,3.3972196403045424e-05,6.318233879809633e-06,-3.76088863866878e-05,-7.299555416020496e-05,1.426166000231596e-06,-5.797798077506742e-06,-0.0002139055694637947,0.00015782664940142382,-4.4140802920772906e-05,4.513543309207959e-05,-1.8292637840369437e-05,-4.814219003056603e-05,3.5468431067605574e-05,-2.0379612970475338e-05,-0.00029295932270725065,-7.185864855326882e-05,-3.260567917819046e-05,3.3240430421408144e-05
1358,2.25,0.01,600,1,300000.0,0.00025245425749652995,0.0002470476833243374,0.00014269837363544699,2.1031581379087798e-05,-1.3420171744364854e-05,2.877964151011388e-05,0.00015389052513587668,3.1066306623134005e-05,4.8718642327360826e-05,3.951752671354759e-05,0.00016387049096813967,-0.00024573555289580484,-4.188730982379851e-05,-2.454380495115819e-05,-5.42673259908916e-05,-0.0001765910303991799,2.3525142394549205e-05,-2.3860176966727356e-05,0.0002039237674811044,0.00022935157362596106,-4.2166195288322754e-05,4.174544053437919e-05,-0.00013027707746562993,-0.00014750628251969527,-1.358550781420441e-06,-2.3486894445498043e-05
1359,2.25,0.01,600,1,300000.0,-0.00016282227172286133,-4.623694358480844e-05,-0.0001453746647854638,-0.00016820930632672316,1.673212467302071e-05,1.4560864373221453e-05,1.0570293198943967e-05,-1.8626132081498402e-05,3.0087957648634727e-05,-2.1665116333320957e-05,8.265852383545564e-05,3.465800428713496e-05,3.297434931301889e-05,3.808840022182862e-05,0.0001668716295257722,2.1779993303246495e-05,3.044431306262971e-05,-1.955121192007565e-05,-0.00010970510337205357,-1.491574484747862e-06,4.758433646211479e-05,2.3841157841605554e-06,6.197715722308325e-05,-4.85360954431915e-05,-4.4295935271280685e-05,-4.5934310561064554e-05
1360,2.25,0.01,600,1,300000.0,0.00021967626223967917,-1.902070034158276e-05,-1.0026741300480095e-06,-0.00017790150351555797,2.2901418145070228e-05,6.089518463265872e-06,9.285448145838647e-05,0.00021440155090425242,-6.969266553490049e-06,1.5566622080669908e-05,5.881683151646533e-06,-6.162813201122122e-05,-4.4286761999588756e-05,1.830948569024205e-05,8.269481979882802e-06,0.00010626469395213454,-4.2212450983103436e-05,-1.8215035814223157e-05,8.716991242707357e-07,-0.00017384289565657455,8.744766156683624e-06,-1.373551182063392e-05,0.00019735261977179755,-0.00026146857646912693,4.277888619683873e-05,-3.533413728464062e-05
1361,2.25,0.01,600,1,300000.0,-0.00017515862434718728,-0.00021436452552541158,1.1282677391675946e-05,-0.00012300091890203222,-1.7830105880251348e-05,-2.057600850031883e-06,-0.0001723161402730411,0.0001241686134327237,2.165402434627375e-05,-3.587907078040712e-05,0.0002010104548403272,-0.00022609133894948354,-2.8633926998606574e-05,-3.31239473300569e-05,0.0001085388959012927,2.3624991901918812e-05,4.4952853398510244e-05,-2.5249532658996434e-05,-4.2478593182515296e-05,-2.29471114345712e-05,2.3215593116813e-06,1.7022189131410573e-05,-5.617779050170907e-05,1.691545902247107e-05,-4.0024646133259806e-05,-2.6299438895018826e-07
1362,2.25,0.01,600,1,300000.0,5.678269234308847e-06,0.0002973900561172008,-0.0002843686373305415,0.00028909316088355895,5.823906907920366e-06,3.4315429413315716e-05,-4.461968743984038e-05,3.753405092339954e-05,4.3671988811221626e-05,6.071365597596213e-06,-4.4102217297685995e-05,0.000265038529499493,-2.0497081102867044e-05,-3.7479701651909125e-05,-0.0001421351299487122,0.00010989020124814881,4.697407304586563e-05,4.467679155843116e-05,0.00017071575757197336,-0.00027230466316871386,-2.809861650868736e-05,1.1598859400210026e-05,-0.00013126339349330262,-0.00029517637184541716,8.177876375555404e-06,-3.72339124139377e-05
1363,2.25,0.01,600,1,300000.0,0.00016984561450673332,7.052525811920602e-05,-0.00010079359026565212,-8.407650191915347e-05,-4.669655705577348e-05,-3.300831135423693e-05,-0.00026415120159370306,-6.518726440987938e-06,1.6919055738722813e-05,-8.917447405629732e-06,0.00010546324979218724,-5.0435025906782566e-05,-8.7840803381207e-06,4.596449848644258e-06,0.00025763589799807784,-9.908152872775472e-05,-3.0252967756373554e-06,4.733952746122522e-05,0.00022759193227016257,2.3866433517382357e-05,-1.2194634134950089e-05,3.149804440468053e-05,-0.0002032519957681392,0.00018717583561462934,9.931869633342887e-07,4.107385726049447e-05
1364,2.25,0.01,600,1,300000.0,-0.00022677804441796688,-0.0001451838888527628,4.080729853590446e-05,-7.825397457854986e-05,-3.109604091033649e-05,4.8746437784210214e-05,-0.0001413725127764312,-4.144523180230812e-05,4.02805232265507e-05,-4.5429690857332206e-05,-0.00027078775077321615,-0.00024653709176237647,7.222513216794969e-06,1.0123832354655514e-05,0.0001344543702444389,0.00027397354954522465,2.790466626933193e-05,-3.7999224977517376e-05,-0.0001298957450328677,-0.0002892673296715465,1.5649944343881744e-05,2.0111341420747568e-05,0.00013110054995265784,0.000216509453536008,4.1594375824314894e-05,-1.2772861582394533e-05
1365,2.25,0.01,600,1,300000.0,0.0002012134985946461,-4.557264272595646e-05,-0.00017002806514703286,-0.00019877204465019928,-4.529358702050549e-06,3.0726692011664684e-05,-0.000284852264599154,3.1802990356785666e-05,-7.442206734527915e-06,3.1165080356905534e-05,-4.742491203268078e-05,0.00024720465058995826,2.70105654753452e-05,-1.7091552206849192e-05,-0.00018571981006623793,0.00016336325034751504,1.807730634733574e-05,4.1145881217527354e-05,-3.9371801987851034e-05,0.00010078430564209055,2.3365328392503373e-05,-8.814985701633672e-06,-0.00012076407303473737,0.0002096941325977441,4.866563963595266e-05,-4.556309981811509e-05
1366,2.25,0.01,600,1,300000.0,-0.00017358487781018254,3.825294053834118e-05,-0.00015358627100616994,-0.00017164244959907724,-1.572859310771818e-05,4.01850550627677e-05,0.00020243669328206306,-0.00020336819739599256,-1.1187882803256535e-05,-2.663788130415733e-05,-6.712864094413076e-05,-0.00017080721651133727,5.023863701555686e-06,3.928289588141533e-05,-0.00011762397198602126,-0.00025183338653033473,1.3456894299720074e-05,4.5123208408860985e-05,-0.00010462325277190869,-0.00012069259539666973,1.085254596373826e-05,1.0740911928967367e-05,3.7678035856721862e-06,0.0002204620642899,3.357010168886855e-05,-3.9104837331133646e-05
1367,2.25,0.01,600,1,300000.0,-0.00026274331879370396,-9.937692970708747e-05,0.0002969604520012041,-1.6717421357283994e-05,4.245947829184141e-05,-3.1409378171179203e-05,0.00019782638726143425,0.0001201915652477225,-8.209409707651373e-06,-1.0070545414931498e-05,-0.00024741659764800436,3.58338213786632e-05,-2.3150045637983976e-05,1.8311019866566225e-05,0.0001829111477720503,-5.2121987208466854e-05,3.124945559580293e-06,2.354492317491749e-05,-0.00010832187003174791,9.604758920617618e-05,-2.946211497809036e-05,3.0241198002036537e-05,6.188525001025043e-05,-1.7352392714558998e-05,2.507475195089702e-05,2.5490042754875454e-05
1368,2.25,0.01,600,1,300000.0,-1.952501427045808e-05,-0.00023487183003746286,-0.00019664088948295267,-0.00010339337939438385,-9.386750554591793e-06,-4.606966446226666e-06,0.00023958801482672887,0.0002034029333276342,-4.833384439066014e-05,3.714981399127258e-05,-0.00014460685205313733,0.00022036038461790936,9.858267752499073e-06,-9.459378976956037e-06,-0.00023090498492165333,-0.0002983582608724471,-3.614215939137016e-05,-3.4193880675946695e-05,0.00011617607510903722,-0.00019893312017037158,4.6784555586525975e-05,3.74570674455578e-05,7.178152178587274e-05,5.752608713167131e-05,3.763766276486048e-06,6.391974058029825e-06
1369,2.25,0.01,600,1,300000.0,0.0002438433059959014,0.00018186137452910382,0.00011072176924350796,-0.00017718075089121299,4.786355716732609e-05,4.766677359450746e-05,4.362111267381969e-07,-8.656149701633689e-05,2.0537544231536807e-05,-2.6087401685232883e-05,0.00024326839264870575,-0.0001203225924629306,-2.38240598370829e-05,1.319916564435167e-05,-9.3113210602047e-05,-5.37548464019676e-05,-2.978495103211254e-05,-2.040148388210823e-05,-0.0001237034976450796,0.00016840107070256304,4.041476604936287e-06,5.393774193461788e-07,-0.00028546506064531445,-0.00014002628126204685,1.0270203858014035e-05,-1.794299120813029e-06
1370,2.25,0.01,600,1,300000.0,6.39396701212507e-05,-0.00016517484258781506,-0.00023886313521661023,-0.0001053539693921052,8.839125343826336e-06,-6.200178925990555e-06,-2.32491549603715e-05,-0.0001541953859078521,4.992349185809444e-05,4.723507486647879e-05,0.00027967214879952843,-0.00026457632623089027,2.5871944818003826e-05,-1.2055606524865806e-06,0.00023041377462604734,0.0002358869159771755,-9.138623060731697e-06,2.617325345414125e-05,0.0001905371501411517,0.00022843717108178135,3.625140137928767e-05,2.3568619375251495e-05,-0.00028492539349002344,-6.556007131784753e-05,-1.972086508257137e-05,1.7121477561184297e-06
1371,2.25,0.01,600,1,300000.0,3.8135008112580554e-05,-0.0002657445241907529,0.00026266173658525245,0.00017810449725251,-3.503359503801791e-05,4.205770124971494e-05,-0.0002589338736581796,-0.0001810286090225596,-5.811014562842545e-06,-2.5616807649276298e-05,1.7486716937166035e-05,-0.0002917525416227339,-8.07890815685408e-06,-2.294732257736314e-05,-3.8961590691378306e-05,-0.0002695807296025737,1.684723537409851e-05,-4.0461343920274974e-05,-0.00016101261854701985,1.5974038234373817e-05,-7.061210778774472e-06,-3.0192568547972077e-05,-0.00028755541272302047,-0.0002416874564212859,-4.467020384487144e-05,2.1156389876256203e-05
1372,2.25,0.01,600,1,300000.0,-0.00028492299315642874,0.00027823779458928676,-0.00019977352880219408,0.0002596817952695783,1.0551343258605982e-05,-5.858243682252576e-06,-0.00020427069242287963,-0.00010131503901997764,-7.007144144195409e-06,3.8218724623423655e-05,0.00026364831459360925,-3.990618294900895e-06,-2.6726982451977832e-05,2.68507377621966e-05,-0.00010637912327317227,3.5600188456198995e-05,4.925113093402209e-05,2.6531348201312077e-05,-6.089280230188443e-05,-7.574634588569171e-05,-3.907409154422411e-05,4.3694666158698406e-05,0.00017276709835696926,9.208786877771408e-05,3.207871695151676e-05,-1.786831713600936e-05
1373,2.25,0.01,600,1,300000.0,-0.0002367900093658967,0.0002728378184348918,6.393430504252512e-05,0.0002153599873925039,4.9347652430140194e-05,-1.5208556665627196e-05,0.00019622221856163425,-0.00021008708407546265,-1.4314588747605815e-05,-2.618908054247262e-05,0.0002243520277972829,-0.0002431857446039994,4.1492991509568996e-05,1.8209961147180814e-05,-7.878237043472256e-05,-5.835458046192285e-05,1.578138581281831e-05,-3.4679919546490965e-06,-0.0001622019402012443,0.0001963825858940621,1.8583750522892113e-05,-2.2791938067348252e-05,3.166460603323525e-05,0.00028396531786918866,2.3548729617956132e-05,-1.9178157471029656e-05
1374,2.25,0.01,600,1,300000.0,0.00017389761519117302,-3.171820167153865e-06,-0.00024463774188289336,-6.881265114802351e-05,3.729563227963495e-05,3.2591507132450244e-05,0.0002970186006372003,-8.802977991690422e-05,4.9280745504977205e-05,1.8685445898433528e-05,0.00022093354196373337,-1.597609463980539e-05,-2.9486580024240774e-05,4.004851658427777e-05,-2.736850409759922e-05,0.00011140668878867533,-2.6626497420825292e-05,-4.886514214375254e-05,0.00023790131774022774,-0.00023541739295866796,-4.9677457820357145e-05,2.3896010640304782e-05,3.0771233497433486e-05,-2.7216921087464755e-05,-4.041326873698326e-06,-9.07643346108329e-06
1375,2.25,0.01,600,1,300000.0,6.412425543136219e-05,0.00016772226291924424,-0.0002983018023555856,0.00013918609516556983,-3.1853991899200465e-05,1.3105721361013258e-06,0.00027170158219243587,-9.984078286167527e-05,1.6901184868893122e-06,4.077358578551152e-05,-3.592383954674949e-05,7.902136090399866e-05,-1.767888578098633e-05,-1.508143593083984e-05,0.0001245718401426395,6.085856975755066e-05,4.2342813641636246e-05,-2.6865631276846648e-05,0.0002489167264410436,1.4618774363642803e-05,-3.150949979342838e-05,-1.1094548343486746e-05,0.00020639280043161916,-1.8873095150245627e-05,8.548128027849403e-06,-4.0281474132848674e-05
1376,2.25,0.01,600,1,300000.0,-0.0002353105389225746,-0.00022788359510394893,-0.00024070777420313137,-0.00016012800556485063,-2.689127380311899e-05,-1.976966374190221e-05,-0.00020956332157924754,-0.0001533929762695207,4.7079519524578286e-05,-2.5783018634710955e-05,0.00026650252551090346,0.00022949559552328604,2.665241362336214e-06,3.730835171978644e-05,-0.0001282550037274681,-0.00010586591521527205,-4.561519659948044e-05,-4.436462299567769e-05,0.00019755331733366542,0.00021486006075433097,1.8366577959386147e-05,-4.221265871935526e-05,3.2009486401138494e-05,-0.0001431342560941571,3.2910365333118638e-06,-2.9800440389085238e-05
1377,2.25,0.01,600,1,300000.0,-3.538052741711319e-05,-3.623113488679733e-05,-0.00011262985691572582,-0.0001715608455490232,4.6485041539912955e-05,4.649532152221418e-05,-0.00016655915280839223,3.80006403060726e-05,4.827226956203989e-05,-2.9099389003665035e-05,-7.418647266290129e-05,-0.00020243927417797118,1.903120116742131e-05,-3.408614678347416e-05,3.698622957072406e-05,4.005485759508466e-05,3.123821146710992e-05,-1.4575156333557606e-05,-0.00020290037857426203,0.00020741762367751463,-4.9500157371607435e-05,1.9109461135437848e-05,-0.00011268758314292337,-0.00014021777434603162,1.5547746283258632e-05,1.220454065344019e-05
1378,2.25,0.01,600,1,300000.0,-0.0002592288964084497,-1.9948114591184407e-05,0.00024847357006028866,-4.019939475048337e-05,-1.6503207105786325e-05,-1.9376756214642235e-05,0.00023781282251016139,3.1718774578847375e-05,-1.7914209844690457e-05,-3.6482916902753505e-06,-0.00013699943963059295,0.0001849198911936295,-2.9234757814206804e-05,3.79557575440211e-05,-1.8744819478512564e-05,9.553804572579082e-05,-3.247227393308664e-05,-4.8732611134789076e-05,-2.2245363780603624e-05,0.0002489631792455843,1.0436779320363714e-06,-1.4532910016875632e-05,9.62269097304092e-05,0.00018112067030272663,-1.0014134700972398e-05,3.627819682031684e-05
1379,2.25,0.01,600,1,300000.0,-1.3273318849280481e-05,0.0002841755658606953,0.00014417643368482512,-0.00022406137588913517,4.986096997889337e-05,-2.4185218508897655e-05,0.0002547048201918776,0.00028372633120610295,-4.813165649927676e-05,-6.942563754609675e-06,7.085372623781382e-05,0.0002383877329058044,-4.30013862900214e-05,-4.638751877056392e-05,6.832818092549365e-05,-7.75004488839866e-06,2.7626187240226744e-05,4.679363531462989e-05,0.0002342532967216033,-6.732591600209364e-05,3.4543914692199334e-05,-2.9087071177863846e-05,-0.00013403807839570213,3.170867162195849e-05,4.530359745358032e-05,2.80364271147915e-05
1380,2.25,0.01,600,1,300000.0,0.00017148589058712095,0.00020777222784170753,8.221066046090552e-05,0.00011225427952234424,2.4469316614467926e-05,3.098863216371516e-05,0.00025800921588388376,0.00011074163442279644,4.945948088982217e-05,-1.7476261485932354e-05,5.999649677345813e-05,9.304170114314911e-05,4.46947135511478e-05,-1.531699438456928e-05,-0.0002372924083808959,0.00027590507120552103,3.979704721709421e-05,-7.505393508412728e-06,-1.1450947108434303e-05,0.00014860646728926194,-1.6851898913452814e-05,3.396691727353343e-05,-0.0002879406313184992,3.475625494178935e-05,-2.94081675543425e-07,-1.64729665308649e-05
1381,2.25,0.01,600,1,300000.0,-0.00018441435598340837,3.5114838404238656e-05,8.242815208030576e-06,-0.00014269775146566327,-3.885854956749233e-05,-2.437996813647125e-06,-4.9033724913282156e-05,-0.00021522461013309533,-4.427259073779605e-05,-1.3915835198314064e-06,8.885145335305983e-05,6.827840317246407e-05,-4.452311563028934e-06,-2.580966589126105e-05,-6.72672199066178e-05,-0.0001747568742300338,-1.5688591782692385e-05,2.149488061215503e-05,-0.0002740206225561247,0.000142569571862625,-1.6938016591093855e-05,-3.588222552302077e-05,5.6613341801393566e-05,-0.00010271806515407911,2.26267285498932e-05,-3.5885061624188363e-05
1382,2.25,0.01,600,1,300000.0,-0.00010242203187329699,3.795810755400031e-05,2.0248831224378174e-05,-0.00013338993666752615,-2.473317219310858e-05,-1.4690407814214293e-05,0.00010140056822340173,0.000297115598523318,-9.593803481575538e-06,-2.6753921604314835e-05,0.0002984077935544418,0.00026321416503058474,-3.5366005693403336e-06,6.0300314843826685e-06,-2.698467067411447e-05,0.0002772259390360862,-2.5297430925626846e-06,-1.9077790677466243e-05,-0.0002954331886101196,-0.00023296161734582716,-2.5942012304484752e-05,-2.5088919436673963e-05,0.0002631388201918186,0.00023257938702574897,-4.166210126498866e-05,-1.1738713109033319e-05
1383,2.25,0.01,600,1,300000.0,0.00013919136585526388,-0.00018177773051799589,3.483274114030369e-05,8.637940387029775e-05,2.0885966477864937e-05,2.5487713239265217e-05,-0.00016143971607288405,-0.00015492515721069827,1.2913269119901138e-05,-1.1602416186851463e-05,-0.00019215319144230656,-7.720123386357948e-06,-3.2420555170891766e-05,-6.879519828445039e-06,-1.5155620107298125e-05,0.0002865921832615839,-3.116765969214208e-05,-3.289394287613489e-05,-7.402227886760287e-05,1.8584822333883155e-05,-1.7730028051896094e-05,-1.716015873150749e-05,3.45276171514761e-05,-0.00018541111531858017,2.133301807253216e-05,-7.2197459422764805e-06
1384,2.25,0.01,600,1,300000.0,9.437127155874071e-05,-9.838302143765694e-05,-6.220482423850062e-05,8.648936683198659e-05,2.693047306778584e-05,-4.866099594461154e-05,5.483021994301222e-05,1.2966184598732456e-05,-4.1897799426267285e-05,3.958872559548434e-05,0.00029000149218167754,-0.0002382481898455555,4.3302736859394715e-05,1.7355005204918804e-05,0.00016470432219066618,4.980880712785184e-05,-1.497014058902252e-07,-3.965473692362807e-05,1.4656512725165483e-05,-2.1101093871343573e-05,4.948320479748372e-05,-1.0942612952792883e-05,5.8725560807830815e-05,-8.123595335537352e-05,4.216730231584693e-05,3.549980894463036e-05
1385,2.25,0.01,600,1,300000.0,-0.00013039995377144023,0.000267438231821523,3.188908003979972e-05,0.00020011063723414027,1.5506107825472743e-05,2.5086159832149255e-05,-1.1240288351605106e-05,1.85413410074765e-05,-2.878313359601852e-05,-1.052258633066986e-05,-0.00023955614872726313,-4.709192236693069e-05,-1.3653185907512325e-05,9.709477862697334e-06,-0.00026978098788357324,-0.00018481710463158146,-2.2141079948530127e-06,6.791997587056686e-08,-3.327954860327006e-05,0.00017087817299976085,2.2644080714492722e-05,-3.4003202078321883e-06,-0.00016165271773453658,-0.00020354950478086045,-3.7444130080891726e-05,-3.853992281824571e-06
1386,2.25,0.01,600,1,300000.0,-0.0002547995333578174,-7.835835781080206e-05,-0.00022312384922077496,-0.00012512854801831618,1.3388646899919816e-05,-1.2082293378529116e-05,-0.00023461779279176746,0.00010323955680139674,-9.22469237413065e-06,-3.950239963503442e-06,-8.995850995867995e-05,-0.00029288606231787847,-3.723080448536254e-05,6.200778354296355e-06,0.0002898750898571169,0.0002988824371197908,-1.4292452440485574e-05,-1.1888160403634262e-05,-0.00021231094935547976,-5.582500645942849e-06,-2.911696080508405e-06,1.8393640449520164e-05,6.26706319286004e-05,-0.00017868709620535897,5.8254142998954625e-06,-1.0479973388563226e-07
1387,2.25,0.01,600,1,300000.0,-8.37577167570051e-05,1.563317233361052e-05,7.71871529142739e-05,-0.00023057504672611078,3.819245806511677e-05,3.0229520671298033e-05,9.45979087722349e-05,-0.0002876935881170747,-2.9219447535445754e-05,1.6546423265365798e-05,-0.00014658111182443316,-3.0829263842741775e-05,-2.6176078518291137e-05,2.3966300547295344e-05,3.559588505497335e-05,-0.0002294114297702553,-1.3131774842410347e-06,-3.608069294477342e-05,-0.00018826101234805694,-0.00016634684094003389,4.8921652268656535e-05,-3.945783191942027e-05,0.0002849713395506607,-0.00026153673800701117,-4.956415723601833e-05,8.812984666996136e-06
1388,2.25,0.01,600,1,300000.0,0.00018389219096691308,-9.438904034332485e-05,0.0001362751020183862,-0.000290214304304008,3.2459125359145037e-05,3.3340467033637806e-05,-0.0002496249841535003,-0.000227806725273693,-3.3847335874799805e-05,-3.5478607380435404e-05,-8.585158922696896e-05,-4.8738524429930085e-05,-2.6443187269013208e-06,-3.2474288190500965e-05,-6.503347689827837e-05,0.0002158904016917584,-1.5479338988142175e-05,3.634627923338518e-05,-0.0002933248062336642,0.00019134641280938624,3.073295801627512e-07,4.484920075772113e-05,-0.0002048342785538,6.060256943208204e-05,1.866010646395459e-05,2.5976146453114233e-05
