,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
327,327,0.02,3770,100000.0,17.15,2.43,0.81,1.9081612921502549,,0.377,16414.0,8.840065097122485,3770.0,0.1208635922230314,0.0182614457886506,0.0069328353658427,7.396792326695428e-05,-4.960439846419211e-06,53782956050893.2,11809308226194.264,34347829698925.605,43240253605637.81,44103084769544.08,3.1192188902040585,27.57409804157803,167760812484960.72,36835817299387.33,107138399234400.72,134875815863919.6,137567175129432.8,0.0087787093161929,0.0019275713303111,0.0056064157627118,0.0070578793921843,0.0071987147893633,0.0030185128299888,0.0006627852206622,0.0019277364474048,0.0024268145498935,0.0024752400573331
328,328,0.02,3780,100000.0,17.15,2.43,0.81,1.9063310420304307,,0.378,16499.0,8.714402006554556,3780.0,0.1105556648517449,0.0171269016290033,0.0064793916061266,6.374751995628533e-05,1.9279935206707e-05,53018421807877.92,11411722943685.076,33597677546757.875,42396625283374.29,43476151610700.68,3.4190920972425767,29.795343032805537,181274867011588.88,39017731732675.44,114873553785824.2,144957966456139.84,148648966390666.8,0.0086752676389172,0.0018672707972407,0.0054975013368062,0.0069372504646207,0.0071138905737275,0.0029715181876605,0.0006395916951768,0.0018830456752394,0.0023761994195432,0.0024367035237078
329,329,0.02,3790,100000.0,17.15,2.43,0.81,1.9186070635912644,,0.379,16549.0,8.876222308846938,3790.0,0.1102007384279204,0.0152275386281754,0.005823662795766,5.26832920689979e-05,-9.613998399349329e-06,54002936527024.766,11389651094518.988,33954807919942.883,42950688633041.76,44283473098837.37,3.439178406666435,30.52691209735728,185725733200321.7,39171042103734.43,116776642200774.02,147715080898210.72,152298764453715.44,0.0088587541011575,0.001868382070183,0.0055700173594131,0.0070457203542087,0.0072643530918269,0.0030225383198972,0.0006374774983989,0.0019004468031367,0.0024039452409107,0.0024785410384562
330,330,0.02,3800,100000.0,17.15,2.43,0.81,1.9167689464386204,,0.38,16543.0,8.99717039531707,3800.0,0.1127235934050077,0.0167246708249703,0.0063885798327531,0.0001498697566975,-7.826057827190111e-06,54738784685109.06,11307679632054.053,34147089102124.832,43299548151547.0,44886883102236.87,3.3710777710455657,30.33016112196262,184528700266020.6,38119067449722.12,115112493018085.3,145966144269997.2,151317173837471.53,0.0090021568867727,0.0018596230562789,0.0056157157140458,0.0071208984238306,0.0073819462044887,0.0030595196930971,0.0006320211293787,0.0019085862459477,0.0024201454422846,0.0025088664938957
331,331,0.02,3810,100000.0,17.15,2.43,0.81,1.9149387201237864,,0.381,16267.0,8.792644684905264,3810.0,0.1118602223882589,0.016687673800933,0.0065038002857472,0.0001114634720775,-2.3879163727701e-05,53494450262963.625,10818854531365.98,33106606678436.65,42085614134863.445,43866504332992.36,3.4060364968485017,29.948068700608324,182204049974501.03,36849413387927.32,112762310633563.56,143345137735628.1,149410914747334.9,0.0088196895460419,0.0017837165863259,0.0054583230856918,0.0069387020373026,0.007232319386128,0.0029857895309571,0.0006038537163744,0.0018478432648634,0.0023490060271686,0.002448406306697
332,332,0.02,3820,100000.0,17.15,2.43,0.81,1.913116331454547,,0.382,16657.0,8.811999981287208,3820.0,0.1110643839570002,0.0156702245492847,0.0063953742012961,0.0001475428612352,9.205635755110556e-06,53612207886151.375,10610383551648.703,32921177106196.684,41952145719238.65,43963067906641.88,3.4394464398946774,30.30840196399025,184396317548916.7,36493845932635.17,113230625395050.34,144292158239978.1,151208617398347.38,0.0088600072566627,0.0017534826296132,0.0054405867536398,0.0069330536860997,0.0072653807040582,0.0029881841933266,0.000591391059318,0.0018349279937015,0.0023382871860188,0.0024503699770721
333,333,0.02,3830,100000.0,17.15,2.43,0.81,1.9256348534933585,,0.383,16224.0,8.764497422024423,3830.0,0.1233082418229969,0.0163384919109255,0.0070799145877503,4.196796275755556e-05,3.3568820021884044e-06,53323202315596.586,10322152101911.707,32491262651557.14,41501102850277.94,43726077638479.84,3.1060373121674885,27.22285601520361,165623855996498.8,32060989570405.824,100919074115170.44,128903973949063.77,135814828659850.86,0.0088343329838054,0.0017101247640392,0.0053829969105996,0.0068757041185292,0.0072443272939193,0.0029676347065293,0.0005744661890786,0.0018082597165309,0.0023096908630655,0.002433518992583
334,334,0.02,3840,100000.0,17.15,2.43,0.81,1.923804251120696,,0.384,16473.0,9.003424030130583,3840.0,0.1237898002332258,0.0153601992125591,0.0063566726491864,0.0001396161184872,-2.1950435211222165e-05,54776831799314.47,10366208945604.385,33117668983991.99,42401429702951.26,44918082486321.48,3.1020326333553,27.92891515340036,169919519793287.75,32156318433444.44,102732089929001.8,131530618639475.5,139337357700314.38,0.0090975102749525,0.0017216529196221,0.0055002876940413,0.0070421641727754,0.0074601378635335,0.0030439859628073,0.0005760573125797,0.0018403714891271,0.0023562764142989,0.0024961285286728
335,335,0.02,3850,100000.0,17.15,2.43,0.81,1.92198142099036,,0.385,16682.0,9.05229561506255,3850.0,0.1148539527421235,0.0147626241046912,0.0063729758102452,-2.0251764830359283e-05,-1.3296792302815576e-05,55074166522040.56,10196995505201.016,33036698454822.81,42399311792446.5,45161902823547.06,3.3520831526314416,30.34404762389065,184613185743750.72,34181176840442.863,110741760308976.77,142126018742627.53,151386453595590.47,0.0091693537274666,0.0016977081025303,0.0055003133637745,0.0070591043347066,0.0075190509116257,0.0030559493574247,0.0005658097767001,0.0018331367279802,0.0023526483977841,0.0025059387482235
336,336,0.02,3860,100000.0,17.15,2.43,0.81,1.920166311267474,,0.386,16497.0,8.757572917454729,3860.0,0.1265635427071174,0.016214527720693,0.0067707522530518,2.8309693842154493e-05,1.1017005558528866e-06,53281073629794.57,9658089340437.512,31708848821936.02,40794168966296.94,43691531285181.64,3.04985141647977,26.70929616722417,162499357881391.88,29455737455421.52,96707277494524.44,124416154005975.78,133252678578281.42,0.0088915543828826,0.0016117435470973,0.0052915779377461,0.0068077376666355,0.0072912499697898,0.0029520562934818,0.0005351097768515,0.0017568397246318,0.0022602150262785,0.0024207443866174
337,337,0.02,3870,100000.0,17.15,2.43,0.81,1.9329350113489463,,0.387,16373.0,8.89009118225657,3870.0,0.1146708711867177,0.017658265671674,0.006623433673102,0.0001053310490931,3.99881611175735e-07,54087314752848.98,9594188509360.05,31932597439217.367,41183344653424.17,44352664908278.03,3.3748762523121574,30.00295761188741,182537994110723.03,32379198960445.41,107768564772258.7,138988691861628.12,149684755525706.3,0.0090481422545476,0.0016049896883642,0.0053419306450598,0.006889466830531,0.0074196551130733,0.0029922252912211,0.0005307709143563,0.0017665792082417,0.0022783502196799,0.0024536837570516
338,338,0.02,3880,100000.0,17.15,2.43,0.81,1.9311113418241657,,0.388,16349.0,8.979561263057152,3880.0,0.1157402202816229,0.015912045513719,0.0064361049152841,0.0001364498647752,-2.131249682205968e-05,54631650724439.7,9478585164518.162,31995325914151.645,41367403526670.26,44799031141392.125,3.3523350746689937,30.1024981772855,183143598910604.9,31775393505251.41,107259053287476.34,138677397790442.52,150181363406477.34,0.0091614600156322,0.0015895122669366,0.0053654593109062,0.0069371107834852,0.007512577912227,0.0030178063825775,0.0005235890628963,0.0017673948613304,0.0022851005367406,0.0024746607565219
339,339,0.02,3890,100000.0,17.15,2.43,0.81,1.9292953307405591,,0.389,16376.0,8.932964108461517,3890.0,0.1260432779531584,0.0149639888914537,0.0063319737970265,0.0001352478528207,2.1616342966010004e-05,54348153635879.88,9218339922553.969,31571994530410.312,40923522295421.37,44566557937114.52,3.086241537962576,27.569284888662764,167731529262624.28,28450023580044.77,97438800956079.56,126299874387867.0,137543162309538.56,0.0091360535309429,0.0015496248053453,0.0053073271640646,0.0068793411616264,0.0074917440936676,0.0029974686736442,0.0005084199423955,0.0017412930934767,0.0022570587570931,0.0024579834340583
340,340,0.02,3900,100000.0,17.15,2.43,0.81,1.927486927561049,,0.39,16589.0,8.859025246436484,3900.0,0.1129847335823797,0.0175114759442978,0.0065947338116731,0.000146218114002,-1.3871407326992697e-05,53898309599319.57,8932727400929.748,31055500525694.81,40357476659788.51,44197676954471.625,3.451793774560191,30.579528194321018,186045849534249.03,30833932832372.53,107197183380444.08,139305686691216.2,152561266161467.56,0.0090810310165219,0.0015050263207327,0.0052323712117125,0.006799610229348,0.0074466245465858,0.0029680339654683,0.0004919011102078,0.0017101423228317,0.0022223769609346,0.0024338463927879
341,341,0.02,3910,100000.0,17.15,2.43,0.81,1.9405138183462285,,0.391,16530.0,9.004095157304548,3910.0,0.1162743943473287,0.0157236937206128,0.0063086324984778,0.0001735234042507,2.1586318600558444e-06,54780914937040.87,8866265074768.893,31304697594031.87,40790775117244.07,44921430739792.39,3.362735210918625,30.27838782792988,184213711545125.38,29814901756263.41,105269408866610.56,137168575767419.94,151058876873542.2,0.0092516864661774,0.0014973810622194,0.0052869005088969,0.0068889587282508,0.0075865653812885,0.0030117689551645,0.0004874533755257,0.001721083272758,0.0022426129665123,0.0024697099469618
342,342,0.02,3920,100000.0,17.15,2.43,0.81,1.9386965093121085,,0.392,16701.0,9.217409824756936,3920.0,0.1159015931370959,0.0166580874211841,0.0065168934828252,6.93476121556283e-05,1.423220953925024e-05,56078721373821.2,8858535321552.295,31783963945142.71,41527076112350.71,45985657615712.35,3.3821795662145644,31.17493516271828,189668305529978.0,29961157151144.14,107499073388562.12,140452028271829.56,155531751526801.5,0.0094933279239119,0.0014996237195292,0.0053805719007332,0.0070299418673948,0.0077847161427344,0.0030781533608416,0.0004862437945116,0.0017446174420853,0.0022794155389004,0.0025241464689741
343,343,0.02,3930,100000.0,17.15,2.43,0.81,1.936886749524311,,0.393,16621.0,9.125594769699129,3930.0,0.1143977582760271,0.0168439158494992,0.005958300188242,0.0001345133999743,-1.4227197043769908e-05,55520118578849.5,8554685231525.302,31217087776943.703,40885647515264.48,45527592306028.95,3.43538200330588,31.349904041286653,190732816187188.0,29388611688328.62,107242621544532.36,140457817667447.36,156404671261979.12,0.0094209929455412,0.001451611258774,0.0052971061887999,0.0069377264796031,0.0077254000337451,0.0030425817269491,0.0004688089584728,0.001710740957871,0.0022405918288477,0.0024949770275721
344,344,0.02,3940,100000.0,17.15,2.43,0.81,1.9350844896869648,,0.3939999999999999,16633.0,8.9566852857121,3940.0,0.1167924641731588,0.0165655696710866,0.0060417616892901,0.0001692943887736,1.7486265875045244e-06,54492473278272.414,8201537479260.033,30393635365309.992,39905318377334.2,44555335677547.48,3.3735053266437447,30.21542552042142,183830648866243.9,27667930372952.03,102533090800940.95,134620804107351.42,150307662238606.5,0.009267392189179,0.0013948139954377,0.0051689659514415,0.006786592965753,0.0075774092274316,0.002981461680369,0.0004487329761975,0.0016629353324821,0.0021833506616112,0.0024377683372935
345,345,0.02,3950,100000.0,17.15,2.43,0.81,1.948377935962774,,0.395,16858.0,9.1902295377857,3950.0,0.117177573320987,0.0153517727462383,0.0064458211830505,3.595250293862676e-05,2.4283886449662173e-05,55913356507888.2,8224236254750.905,30934097693487.41,40716454970914.695,45512577722195.64,3.3709522121436004,30.97982459050616,188481252808639.47,27723507396144.164,104277365050527.64,137253223954850.16,153420724552992.94,0.009531049570258,0.0014019119637449,0.0052730588349894,0.0069405697473772,0.0077581218770021,0.0030542063968912,0.0004492399767712,0.0016897415028943,0.0022240921489547,0.0024860751473313
346,346,0.02,3960,100000.0,17.15,2.43,0.81,1.9465664237436828,,0.396,16587.0,9.194560072703377,3960.0,0.1177348641417666,0.0163385981544164,0.0063653577559801,9.407511860242512e-05,-2.2581081890823982e-05,55939703482327.34,8036866420365.377,30696508159665.8,40506144195115.13,45329395577409.22,3.3634896756084887,30.92580787629985,188152615119408.25,27031917229143.496,103247388272267.64,136241997798978.48,152464954026189.0,0.0095575518124132,0.0013731350443491,0.0052446375102588,0.0069206582760704,0.0077447326297203,0.0030506630609496,0.0004382892648356,0.001674029315733,0.0022089962968176,0.0024720315635363
347,347,0.02,3970,100000.0,17.15,2.43,0.81,1.944762356005392,,0.397,16538.0,9.146867644716671,3970.0,0.1184951440286568,0.0148271065722371,0.0060632784432234,5.0548434062340295e-05,-2.22272499432612e-05,55649542750456.24,7804925791157.329,30286426533014.41,40067731345450.52,44890704046462.83,3.350348263250263,30.645192127656525,186445348904662.3,26149219569201.137,101470076534941.5,134240854125608.23,150399492338148.28,0.0095288008722771,0.0013364275789351,0.0051859065376342,0.0068607469985288,0.007686578518591,0.0030296842215828,0.0004249174270151,0.0016488600635348,0.0021813759368388,0.0024439492406107
348,348,0.02,3980,100000.0,17.15,2.43,0.81,1.942965684639614,,0.398,16880.0,9.183329950883364,3980.0,0.1187478330598423,0.0171243568228784,0.0062552431031147,0.0001902624629712,2.136819682794603e-05,55871379421174.39,7645027094458.481,30155299783440.984,39998237487431.016,44865274354563.54,3.351640107819314,30.77921698671906,187260756147198.75,25623379435152.4,101069712217495.88,134059697004955.84,150372252975072.44,0.0095887457408049,0.0013120531791013,0.0051753063081091,0.0068645688243372,0.0076998583681706,0.0030366035349809,0.0004155064102687,0.0016389373391075,0.0021738999574674,0.0024384228940537
349,349,0.02,3990,100000.0,17.15,2.43,0.81,1.956534421487116,,0.3989999999999999,16789.0,9.127510692662158,3990.0,0.1304364122565857,0.0150666501201977,0.0059790410679553,6.482740322410528e-05,-2.6644958043620498e-05,55531775054156.57,7408707572038.884,29721678944051.605,39527291975711.79,44389432711155.234,3.0589617814319667,27.92070636846516,169869577545742.03,22662953312672.56,90917479969845.06,120912475477204.8,135785578162869.8,0.0095522781327137,0.0012744061442847,0.0051125638171645,0.0067992727842169,0.007635632158288,0.003012955078626,0.0004019699187259,0.0016125917716918,0.002144609189719,0.0024084115192423
350,350,0.02,4000,100000.0,17.15,2.43,0.81,1.9547281502217368,,0.4,16665.0,9.266013548973064,4000.0,0.1158170799481013,0.0164127231509133,0.0062146992733339,0.0001360816837649,-8.930226030974117e-06,56374426431952.125,7328397529228.781,29918556577302.496,39895807514261.2,44856789351013.48,3.453722025967532,32.00223508700185,194701598269319.25,25310247961743.48,103330377836185.4,137789029155764.84,154922881395781.06,0.0097190013153458,0.0012634222595936,0.0051579857948362,0.0068780727405879,0.0077333504267387,0.0030534226538887,0.0003969298926608,0.0016204865256599,0.0021608869512184,0.0024295898948156
351,351,0.02,4010,100000.0,17.15,2.43,0.81,1.9529292229344333,,0.401,16732.0,9.32361262486872,4010.0,0.1194796407326066,0.0148372808534881,0.0062906316286922,7.798425250522042e-05,6.853929580120028e-06,56724859209701.3,7180022610240.416,29848829931100.965,39914966456361.74,44928126317503.766,3.356220336295044,31.29209829932161,190381126053072.7,24097737899547.1,100179250029373.23,133963422143375.78,150788691218438.66,0.0098005847973423,0.0012405217292537,0.0051571038327262,0.0068962712096382,0.0077624152425414,0.0030670458265473,0.0003882153025685,0.0016138908151198,0.0021581548723495,0.0024292104773196
352,352,0.02,4020,100000.0,17.15,2.43,0.81,1.95113759265352,,0.402,16761.0,9.22392890932029,4020.0,0.118822356680539,0.0168865390730523,0.006890636787839,5.932852633580912e-05,-1.0934229990289707e-05,56118383484304.64,6911401109508.617,29276728699666.33,39265155426217.8,44242493981275.45,3.383201707409328,31.206412035034663,189859810821150.9,23382664034280.28,99049078524070.8,132841940879672.69,149681281177498.03,0.0097174504586222,0.0011967771291933,0.0050695537373969,0.0067991481385255,0.0076610232999526,0.0030289727257386,0.0003730407783965,0.0015802025508261,0.0021193248535244,0.0023879751922187
353,353,0.02,4030,100000.0,17.15,2.43,0.81,1.9649907448379336,,0.403,16886.0,9.103264912819627,4030.0,0.1193763786086492,0.0145444597929896,0.0068888838599518,9.463216743518076e-05,-3.148253336132268e-06,55384263729594.63,6652033419681.173,28651716238069.426,38531362451250.17,43462752946539.35,3.375877243865406,30.731504864066185,186970475592978.62,22456448246933.848,96724676845787.5,130077149674305.42,146724918627966.3,0.0096113261076139,0.0011543867909385,0.0049721883033673,0.0066866915789971,0.0075424798304329,0.0029841061291016,0.0003584118007883,0.0015437555052233,0.002076071199841,0.0023417746977485
354,354,0.02,4040,100000.0,17.15,2.43,0.81,1.96318916563474,,0.4039999999999999,16823.0,9.356926189855423,4040.0,0.1304583902233389,0.0169875902578751,0.0065278939860022,2.3080754459537947e-05,-1.982621307572698e-06,56927538939080.41,6667809864262.708,29206578338566.59,39378758729940.99,44472020774169.11,3.0967728431139614,28.97627491976608,176291656611856.78,20648692510696.145,90446138639153.5,121947070630418.1,137719746211846.84,0.009901079083348,0.0011596937793049,0.0050797320114892,0.0068489207799139,0.0077347625224505,0.0030618879288243,0.000358632867599,0.0015708964645883,0.0021180143785298,0.0023919590784447
355,355,0.02,4050,100000.0,17.15,2.43,0.81,1.961394834013073,,0.405,16683.0,9.35728194067547,4050.0,0.1207095295380895,0.0146579406361427,0.006071541698455,0.0001232989929943,-1.7569312040502663e-05,56929703327069.56,6498475337282.731,28964165319431.54,39153972251612.1,44271887874578.07,3.355161780099585,31.39519473297041,191008364755392.0,21803436080570.78,97179460472242.6,131367911237688.62,148539346129638.62,0.0099222700069133,0.0011326183549445,0.0050481603105003,0.0068241403313085,0.0077161411273064,0.0030564150328873,0.0003488870756555,0.0015550144322507,0.0021020799757124,0.0023768482132564
356,356,0.02,4060,100000.0,17.15,2.43,0.81,1.95960770408936,,0.406,16594.0,9.238507329005886,4060.0,0.1204010868686964,0.0159599826033694,0.0064768470482187,3.77873885859895e-05,-9.567812552436833e-06,56207078589671.81,6248552953152.375,28356082679000.09,38433568490047.86,43510670426300.04,3.3720625831456474,31.152824888257587,189533786620159.2,21070511612129.363,95618485406440.58,129600398242055.95,146720703712108.25,0.0098175873489158,0.0010914232861974,0.0049529049642746,0.0067131209315496,0.0075999290167445,0.0030121208442346,0.0003348581187415,0.0015195941479504,0.0020596436547133,0.0023317240572927
357,357,0.02,4070,100000.0,17.15,2.43,0.81,1.95782773037931,,0.407,16745.0,9.134965849889904,4070.0,0.1209065846132944,0.0162922847130199,0.0063769727712647,8.280155910776339e-05,-8.405654710286966e-06,55577132230730.17,6012962821650.171,27800541420793.0,37781913019201.12,42825991634823.76,3.3662351914227173,30.750443516344124,187085698353437.7,20241047054955.246,93583160871278.3,127182805204506.92,144162360148718.62,0.0097285667197043,0.0010525463917546,0.0048663795917585,0.0066135809253239,0.0074965278026078,0.0029729055917756,0.0003216425547365,0.0014870933732447,0.0020210121676745,0.002290827628096
358,358,0.02,4080,100000.0,17.15,2.43,0.81,1.9719573768742,,0.408,16816.0,9.303182581458232,4080.0,0.1202704656479909,0.0149432844172904,0.0064630057617757,8.110918220413638e-05,-1.3452732543202536e-05,56600562825591.88,5955081559883.564,28070361720843.05,38252676394816.28,43413958211615.88,3.3923540397202703,31.55968901246508,192009147951837.6,20201744986534.7,95224604980111.16,129766621298067.23,147275516519422.12,0.009928727726268,0.0010446253613766,0.004924031931677,0.0067101878455781,0.0076155668616039,0.0030221136872406,0.0003179638609992,0.001498780579687,0.0020424520735346,0.0023180320261637
359,359,0.02,4090,100000.0,17.15,2.43,0.81,1.9701671021307143,,0.409,16674.0,9.380395832454862,4090.0,0.1201567658581552,0.0161233416539959,0.0065086126781061,7.403599252340682e-05,1.0006860602532164e-05,57070328244655.39,5834499765859.588,28059211180867.69,38343317982032.586,43571957034685.85,3.403886556690644,31.92980327053004,194260923097904.8,19859975318024.16,95510371729899.31,130516304617955.31,148313998799069.47,0.0100315561335553,0.0010255611578319,0.0049321172784829,0.0067398096088494,0.0076588753961345,0.0030416095465941,0.0003109544089419,0.0014954384742937,0.0020435383080728,0.0023222028776906
360,360,0.02,4100,100000.0,17.15,2.43,0.81,1.9683839376893304,,0.41,16785.0,9.43407040515965,4100.0,0.1205898425487248,0.0168910677444028,0.0063589810760785,9.15318318276021e-05,1.4229469442938316e-05,57396884344991.31,5696905016846.5205,27974243954828.324,38334577626362.29,43617795580228.63,3.3999546838643373,32.07541186192847,195146805767972.88,19369218895557.57,95111161761782.2,130335826754711.5,148298528382835.53,0.0101102306900547,0.0010034869417903,0.004927550737131,0.006752481909624,0.0076830995365037,0.0030534155607626,0.0003030655518176,0.0014881816803649,0.0020393336184599,0.0023203917298074
361,361,0.02,4110,100000.0,17.15,2.43,0.81,1.966607839094845,,0.411,16881.0,9.353593989862192,4110.0,0.1224039855123919,0.0173919387318784,0.0064385076926093,-1.870588179517938e-06,8.520533813589953e-07,56907265834321.58,5480844858950.996,27492184925824.44,37782756242907.78,43043974055100.13,3.3577338048228107,31.40687873634776,191079450231939.7,18403218061889.062,92311438693880.84,126864437876191.56,144530206778725.72,0.0100450625159255,0.0009674586969006,0.0048528199735214,0.0066692740007741,0.0075979649343227,0.0030216621710882,0.000291021916676,0.001459780117231,0.0020061889037337,0.0022855490628255
362,362,0.02,4120,100000.0,17.15,2.43,0.81,1.9810411405171136,,0.412,16752.0,9.134730556487076,4120.0,0.1207398553651728,0.0164528092271148,0.0065545907146507,6.171950451170236e-05,-2.6983199857697705e-05,55575700705667.375,5210414261010.098,26611167597731.41,36684634406516.89,41839770545404.99,3.4122949605490462,31.17039504387424,189640683446930.88,17779470325217.64,90805153088064.95,125178793114941.77,142769638182613.88,0.0098305864821829,0.0009216515014742,0.0047071540464569,0.0064890134810977,0.0074008870336987,0.0029454066918408,0.0002761420699474,0.0014103413924579,0.0019442160206118,0.0022174284549677
363,363,0.02,4130,100000.0,17.15,2.43,0.81,1.979254389063113,,0.413,17113.0,9.607733024065729,4130.0,0.1236404460159974,0.0148923331791054,0.0059840572758002,0.000179519570802,6.247443154368249e-07,58453447718415.88,5330665485213.987,27739070233433.24,38359057356026.445,43801586634989.016,3.340330881260031,32.09300731918857,195253856529943.28,17806186537927.27,92657672918177.95,128131943862359.9,146311792485040.47,0.0103600755652007,0.0009447876796876,0.004916371487806,0.0067986192146045,0.0077632332244999,0.0030919406783574,0.0002819697058049,0.001467279741098,0.0020290322376515,0.0023169190660186
364,364,0.02,4140,100000.0,17.15,2.43,0.81,1.977474660291654,,0.414,17045.0,9.645088395403423,4140.0,0.123712718886054,0.0150128978813106,0.0062533263025899,8.947208727289526e-05,-1.834410384541341e-06,58680717797634.42,5201262427695.898,27604757118156.09,38282192068440.8,43768357789353.06,3.346462705918829,32.276928610508044,196372833666330.9,17405830737981.156,92378290201856.69,128109928057858.77,146469177041381.94,0.0104220354697949,0.00092377434264,0.0049027648027866,0.0067991391137154,0.0077735139319257,0.0030979810468827,0.000274594671395,0.0014573614223801,0.0020210643276407,0.0023107001409254
365,365,0.02,4150,100000.0,17.15,2.43,0.81,1.9757019107331075,,0.415,16925.0,9.51077375176332,4150.0,0.1352697211696067,0.0175685593059705,0.0069177537989672,0.0001215520293374,2.2484125745084887e-06,57863547505728.04,4980792874192.419,26986289891104.965,37526225593602.63,42958155209238.43,3.06794452159516,29.178526227853325,177522153570259.62,15280796211578.842,82792440229594.33,115128378226037.28,131793236932017.64,0.0102978773518939,0.0008864232551338,0.0048027042146654,0.0066784786847741,0.0076451899801782,0.0030489401027875,0.0002624474266169,0.0014219588155443,0.0019773280251657,0.0022635467026326
366,366,0.02,4160,100000.0,17.15,2.43,0.81,1.9739360972879385,,0.416,17061.0,9.406059448953954,4160.0,0.1372852793338097,0.017662523217673,0.0063875266104628,7.075356371221152e-05,5.0046329976158205e-06,57226465687435.86,4779545585211.121,26457694266302.53,36892652847313.21,42286695128650.3,3.030186499373281,28.50211435452276,173406863732916.47,14482914505445.908,80171747970295.81,111791618583993.77,128136572681950.05,0.0102040795026174,0.0008522431457546,0.0047176845976104,0.0065783472418619,0.0075401615985246,0.0030095591187666,0.0002513579132791,0.0013914190590696,0.001940197047963,0.0022238715496084
367,367,0.02,4170,100000.0,17.15,2.43,0.81,1.9886655267326885,,0.417,17022.0,9.453297501399147,4170.0,0.1240455814058805,0.0164788777559018,0.0064105102822118,8.217910959375855e-05,-6.549930108997572e-06,57513861998512.41,4656405203658.657,26357930000073.85,36856417769381.77,42299578080825.56,3.361667503782861,31.77884301404523,193342480897451.2,15653286057584.725,88606596748231.66,123899021921175.9,142197117058037.1,0.0102761349544319,0.0008319707043243,0.0047094324113938,0.0065852215409371,0.0075577636028917,0.0030187834347319,0.0002444050600282,0.0013834731261848,0.0019345169939839,0.0022202171992875
368,368,0.02,4180,100000.0,17.15,2.43,0.81,1.986888708103831,,0.418,16839.0,9.541756918854537,4180.0,0.1240405941716744,0.015100373609345,0.0058866875007699,0.0001241623075466,-9.88885773600994e-06,58052049094311.0,4551457030043.558,26369760823799.76,36977716405824.97,42494046009266.18,3.369864541453908,32.1544283040204,195627541801660.1,15337793657494.898,88862521966743.2,124609895339928.0,143199178869537.06,0.0103928911065447,0.0008148342397442,0.0047209023113404,0.0066200140386102,0.0076075866354575,0.0030411098005831,0.0002384322482486,0.0013814040904914,0.0019371115665916,0.0022260895489712
369,369,0.02,4190,100000.0,17.15,2.43,0.81,1.9851187856606425,,0.419,16944.0,9.622948804979922,4190.0,0.1242356771972481,0.0159809630420961,0.0064546520557536,9.483230570667469e-05,-1.1917085085139251e-05,58546020529497.84,4440401536094.28,26357332009559.88,37066875429555.97,42652568114707.78,3.3726221762751494,32.45457054083573,197453607170444.6,14975796692197.805,88893322442888.48,125012566078948.92,143850997098749.78,0.0105020770325653,0.0007965261953899,0.004728019575606,0.0066491142796215,0.0076510845985118,0.0030608057199654,0.0002321456915038,0.0013779702163914,0.0019378687622136,0.0022298906616708
370,370,0.02,4200,100000.0,17.15,2.43,0.81,1.983355717236288,,0.42,16952.0,9.522917404142468,4200.0,0.124337400389777,0.0174685713882703,0.0058885165938915,0.0002166706695181,9.840244276132629e-06,57937429486802.77,4256186295959.173,25848994818967.555,36458417429209.91,42008237257861.34,3.3779055914259906,32.167515946140725,195707167016320.16,14376995487271.166,87315464131731.95,123153092088670.92,141899859519279.47,0.0104122529130685,0.0007649025604209,0.0046454644948477,0.0065521419649732,0.0075495304958373,0.0030228960089534,0.0002220673005582,0.0013486760452759,0.0019022246156885,0.0021917874830619
371,371,0.02,4210,100000.0,17.15,2.43,0.81,1.981599461018687,,0.421,16984.0,9.329717384980466,4210.0,0.137851829522333,0.0161992960410507,0.0064878185035627,-1.121471817759176e-05,1.300042590627247e-05,56762000570221.15,4047008376094.737,25094977010554.133,35500135184937.73,40959101514543.45,3.054003718766714,28.492991588772803,173351360826093.72,12359578630473.367,76640153112597.52,108417544871520.88,125089248342759.05,0.0102210866957178,0.0007287414653256,0.0045188318430496,0.0063924801062299,0.007375471677411,0.0029555614285866,0.0002107251636199,0.0013066795630627,0.0018484695607656,0.0021327144809878
