Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror
1613,2.25,0.01,600,1,300000.0,0.0017113914934895483,-0.00294510156220493,0.002396105996865858,0.002212768824629221,-0.0001630330917809144,-0.0003213773276118624,-0.00036232431966423976,0.0025956770515479077,0.0003248662303694046,-0.0001278856449194573,0.0009057842605693961,-0.000649576721226596,0.00013099938990232508,2.351995904019237e-06,-0.00034040435064482556,-0.0013260992047420003,-0.00031209403063999565,5.7572120061749154e-05,0.0021583298614688195,0.0002614565979438548,-0.00012392455457017757,-0.00028676049264516403,-0.0009045753488101807,0.0015589410447817073,0.00026612852829397305,0.00048139415189438683
1614,2.25,0.01,600,1,300000.0,-0.0012209666214940608,0.002947138963924523,-0.001343208750188453,0.0023472600448799005,0.00038239764804377417,0.00022885999443270826,-0.0016671119583225073,-0.002965473141291433,4.2339946392056156e-05,-0.00011657043113996393,0.0003117578289838492,0.0016739141804889453,0.0001574597527320697,-0.00026517499728918447,0.0018341222873173952,-0.002007858952794043,-0.0003084840155395433,-0.00024325989884362075,-0.0011887666657050392,-0.0021479040254733708,-0.0004369481975093725,0.0001975059019962076,-0.0026280733096903652,0.0022344249991387514,-0.0004991764719426882,0.0002593561528642979
1615,2.25,0.01,600,1,300000.0,-0.0004393640696989513,-0.0028870219838616,-0.0004707011097226945,-0.0006798030002080533,-0.0004411283592883222,0.0003724124366719637,-0.0003816948868463868,0.002237411803664999,2.7838386317710867e-05,-0.0003992767808831115,-0.0005906509368293132,0.0021818909602919013,0.00012018805770820683,-1.3478751174457633e-05,0.0027229712523276868,0.0008904974027221643,0.00035808302950951824,0.00023885202530616646,-0.0017055068867883256,0.00047769756356695267,0.00036087646385235496,-0.0004072510808002743,-0.0003234757389082273,0.002197397136750528,0.0002885926180850513,0.00046042048981156795
1616,2.25,0.01,600,1,300000.0,0.0012287416224834981,-0.00012018634777254816,-0.001993067475568609,-0.0004892603109777132,-5.674822830429514e-05,-0.0004583197427186661,0.002570600428572191,0.0016344844205526867,-0.00031776016226547736,-0.0003097337708389245,-0.0012662782921238458,0.0001546427829581267,0.0004537675681122298,0.00036052045463275367,-0.00028340489052365754,-0.001764472992481663,0.0004923065524571938,-0.00019004600750434765,0.00030006750721106677,0.0028528842872775403,-0.00048002973628051283,0.0002966392503510289,0.0028845048776168546,0.0023404045697353664,0.00045845425843323647,1.4833062906333258e-05
1617,2.25,0.01,600,1,300000.0,-4.318582254973606e-05,0.0015484393791652517,0.000563805206741924,0.0007841381725343225,0.00013647938694836322,-0.00035978100393802427,0.0019569622132256225,-0.00023274040621219967,0.0002924461242210614,-0.0003233841876192194,-0.0017555437263649975,0.00013659910776387708,0.00017532909572467233,-0.00012242757090223845,0.001990993480894406,-0.0009823757331185834,-4.1529792042041764e-05,0.00026641458722082164,0.002943779855108619,-0.0016868587399553885,0.00033551022361494353,-0.00033480913375761744,-7.189648531692738e-05,0.0007051275436537542,0.00013827542045528288,0.0001408055677567622
1618,2.25,0.01,600,1,300000.0,-0.00012602139301292996,-0.0018895839247271482,0.0014703779259978888,-0.0009826790932475366,9.966355793773957e-05,-0.00023359002747831806,-0.002148219359107934,-0.0004192939702622818,-0.00012651418955595707,-0.00031477126321373394,0.0002975460004526441,-0.0003967791551634965,0.00015914009888799913,0.00024452079403353784,0.0004387092966909429,0.0015485883715358507,3.678837393512565e-05,-0.00035550530502646106,0.00119841027729016,-0.0009121583008318466,-0.00020117938649011216,0.0003815573203879975,0.0008793505818321,-0.0016959077731765928,-0.0003860668033846101,1.9524252063096996e-05
1619,2.25,0.01,600,1,300000.0,-0.002178251345319883,-0.0016567510472157451,-0.0029454562177091753,-0.0028165280244388385,0.00015230931465834506,0.00025006654663310777,-0.0028759917044694867,4.0649943142871334e-05,-0.00013468888617165341,5.7869239821421075e-05,-0.0005770699913121504,0.0016828624852492213,-0.0004997878756236568,-0.0003462409455164467,-0.001956430868597476,-0.0026602689408799065,0.00020734575006973077,0.0003662966284994544,0.002162703594143987,-6.60587687232885e-05,0.00019437269781574546,-7.98700993935495e-05,0.0006612500546442513,-0.001733288857475486,-0.0004133363447689307,0.00024195583697880318
1620,2.25,0.01,600,1,300000.0,0.0004550208496000049,-0.0019921984363492325,0.0010610229865074192,-0.0017260036729488295,0.0003940661089776651,0.0001622797629435975,0.0013975238148934508,0.001470172325809341,-0.00021122644602714855,0.0003720226083641958,-0.002009996818984757,-0.0025433548319741643,0.0004109636073544588,-2.0095734687688538e-05,-0.0002705198129794831,0.0014172780639196952,0.00011129626155095482,5.296570787481972e-05,-0.0026252232657659165,-0.00247468113971553,0.00042482204889350735,0.0003624310743002558,0.0019474178624969687,0.0013837216639508718,0.00041964253263786515,0.0002257750386952921
1621,2.25,0.01,600,1,300000.0,0.0028988455452174516,0.0014349872148010758,-0.0029250981523122324,0.0015136825660263305,0.00018943487726362182,-0.0002644002004361887,0.0017477176780414435,-0.0013720610369224878,-0.00027385172139373726,0.0001049479355735122,0.0013097672403627686,-0.0023108797130801766,0.00018452537118025661,-0.00016203436129765572,0.000424391835293541,0.000517466111349717,0.00014004195422476695,-0.0004735949243022398,-0.002722151075458879,0.0002584560205672391,0.0001541454451488741,0.00011734040444590641,-0.0023692950441562663,-0.0019771726947180844,-0.0003308264266453016,-0.00024495808920364093
1622,2.25,0.01,600,1,300000.0,-0.0006348701515581485,0.000703324982121189,-0.002708405728935193,-0.0022401014507770376,-0.00028176921931758045,6.252370657433906e-05,0.0004501226020120889,-0.00014228647425150974,-0.0004768738328005292,0.0001750010568546881,0.000741508490411259,-0.0012148561806691255,-0.00019292916215771574,0.00034410493312115014,-0.000992236543832287,0.0028057640355284756,-0.00042191256124025103,-0.0004304747474223206,0.0006694992243967712,0.002521672928460085,0.00014610024032564721,0.00042128580176255574,0.002001159854312938,0.002311293683703492,0.0002199263161656482,0.00047076732491125976
1623,2.25,0.01,600,1,300000.0,0.001626565304058694,0.00020699686863160857,0.0007644569924783831,-0.001120197699500425,0.0003455751844518728,-0.00023078608334021854,-0.0028838796611163737,-0.0009245413522842648,0.0004556309181988049,0.00040376908080133687,-0.0016140428634714744,0.0024774241248914546,-8.945359379043807e-05,0.00010819902891914227,-0.0002736476768173141,-0.0023366460051053224,-0.00048118405442257653,-0.000322385831818579,0.0019415180452764655,-0.0002652673697612997,0.00023198859481159465,0.00035868841730277406,-0.0017513261318501101,-0.0012813055939375746,-9.910623900944636e-05,0.00044812012358894267
1624,2.25,0.01,600,1,300000.0,-0.001572416802460697,0.002945645029587823,-0.00041121233066471544,0.0022896831875776538,0.0001721087959594761,0.0003826751652010546,-0.00032396456180350556,-0.0023942403192036047,-0.0003558736360729433,-0.00029038432278849903,-0.0008981961886626007,0.000734765145166307,-0.00014957489997861483,-0.00027723585073924004,0.0009429234085364295,0.0005840103169249514,2.912047646937599e-05,-0.00016568825714433587,-0.001076988517576382,0.0023280957212894965,-0.0001320582638616591,-6.0304617839659815e-05,0.0007424545598365469,-0.0007401171570193994,0.0003594339878580954,-8.198756054081038e-05
1625,2.25,0.01,600,1,300000.0,-0.001485883306882943,0.002492054628054923,0.0017801727655346392,0.0027587736387398388,-0.0003201140161236128,0.00016159846004652745,-0.001449006725317775,0.0007711974605051973,0.00012867856754247853,-0.00024243431216666988,0.0024108875097729847,-0.0018979905705879963,0.0002393896836582754,0.00016942838578424613,0.0018776001699319523,-0.00024009510132280958,-0.0001740242879107913,0.0004993810428382255,0.0016883966501691251,0.002242421984289829,0.00017212785521566424,0.00042493291575459167,-0.0006036356239042468,-0.0005141974178185169,9.756321186810309e-08,-0.00010802305756594843
1626,2.25,0.01,600,1,300000.0,0.0017274830832860136,0.001455148326842898,0.00032464748468625723,0.0011833599882513637,-0.0001980338307896468,-1.8416244515306e-05,-0.000441452875885004,-6.499461197641363e-06,-2.171073814006641e-05,-0.0004018592813861354,-0.0015666013431445609,0.0024819382511493265,0.00020009355418445618,-0.00012931276638820786,0.0008072993174427822,-0.0014700153310255744,0.0002239187848823652,-0.0004066007961436586,0.0027378780423916657,-0.00039703436083878387,0.00030365044621929256,0.0003762192208741111,0.001329724226585196,-0.00038761622869589113,-0.00015338591840372018,0.00021272655866879102
1627,2.25,0.01,600,1,300000.0,-0.0019747935268219384,-0.0007103227113528887,0.0019681171939956825,0.0003796530184696414,2.3495077746662845e-05,0.00047005967155555454,-0.0012440596110223558,-0.0024670520757765772,0.0004236424244872276,-0.00018716810300185903,-0.0003376770135164035,0.0017759616707250887,8.014065238730382e-05,0.0002236976322867809,0.0004655634245665113,-0.00048017897785537214,0.00032018459536353803,6.555318439189378e-05,0.0014578309080765994,-0.002133572528724681,-1.4707578859272995e-05,-8.297484058423919e-05,-0.002307171741361583,0.0009040847009421744,0.0002914257199070475,-0.00033052928934771656
1628,2.25,0.01,600,1,300000.0,0.0008952587303421868,-0.0025643502607470463,-0.00200471206103382,0.00179775081644689,-0.00036479820504278207,8.511682639082317e-05,-0.0008805783290822648,-0.0007411970366291961,0.0004905193553245172,-0.00035632487480267603,-0.00172054974498932,0.0022056805220699487,0.0002415423210783144,-0.0004079334807145284,-0.001433772978403216,0.002568384449545066,0.0003677773696491559,0.00031214185711707213,0.0027047471439488576,-0.0017664899044182029,0.0003150742002134868,0.0002768267735859418,0.0027436588930470334,-0.002934694038209977,4.123939232186856e-05,-0.00038242646567529894
1629,2.25,0.01,600,1,300000.0,-0.002791773233863994,0.002686455449810719,0.0017121913454734997,-0.0005871456493933046,-0.00041877718716911317,-0.0003615595988067378,-0.001311240357820812,-0.001260610338900844,5.47265747408201e-05,0.0004443081392535884,0.0027556342818761273,0.002085502728989078,-0.00021338486922997966,-8.416316632180008e-05,-0.0014685798782858592,-0.001571592046358005,0.00048279854211654436,-0.00031151310836416,0.0017608531803053077,-0.001117801961901187,0.000383896913585357,0.00047026157501251495,-0.002085090821648449,0.0026874784711578732,2.4294172853261986e-05,2.6992680482005585e-05
1630,2.25,0.01,600,1,300000.0,-0.0008677354913400313,-0.0004651201931303345,-0.0018647909810875164,0.0005956181238126758,-7.318305160350369e-05,-0.00019903603930699043,0.00028535467321536435,0.0014199880756685284,-0.0002656239300826607,0.00014469016963634192,0.002695760235231195,0.0023684926923545346,-0.0001667364604067627,0.0004938404778165723,-0.0025059736162554454,-0.001241295194215449,0.0002290160735265791,0.0004137992156251005,0.0004201462977050361,0.0005727865383788433,0.00040891444643378135,0.00043960335283141675,0.002264716502417132,-0.0007532856813234645,-0.00035705307122483546,-0.0001210612400489898
1631,2.25,0.01,600,1,300000.0,-0.002818624701242268,-0.0011124668328029751,-0.0017718584387365014,1.1731746726671016e-06,-0.00040790209107314157,0.0002430359055127187,-0.001975214019562577,6.868452328476042e-05,9.180478969836368e-05,0.0003273513381467305,-0.0016822183324751066,0.00042535687290427057,-0.0004490683154662176,-0.00027178228066457376,0.00037448511546592884,-0.001068780111598651,0.00043838841023597535,0.00036950985490040217,-0.0017993405724280036,0.002671516286065917,0.000404728347639259,-0.00035912148567340086,-0.0015320977618928436,0.0014002081893387105,-0.00011893265170008027,-0.00027059316644999286
1632,2.25,0.01,600,1,300000.0,-0.002625988112009498,-0.00020810702247575077,0.0022533441486209177,0.002860141066782746,0.0003860041955049342,6.670954143953153e-05,-0.00032195760625851376,0.0027332422248560967,-0.0002937209264610431,0.00021743810997367234,-0.0019058057548862189,-0.001045312117796376,-0.00038806362294390806,0.00048074312770330675,-0.0010504044722330302,-0.0003535278424821441,-0.00015068878126884243,0.0004224879601182859,-0.002006749538858277,-0.0010362074009084765,0.0003951384767498238,-0.0002621630031764526,0.0018384459997639116,0.0024512851440121634,-0.00047557170834963225,0.0003721605135154774
1633,2.25,0.01,600,1,300000.0,4.047700118653234e-06,0.0011730441320809398,0.0008908944199932179,0.0026738356383977724,0.00020610366141475967,-0.0002893462616884581,0.0021275424702648987,-0.0006136861038106003,0.00036994195760479075,-0.000466394232249965,0.0008674404257761896,-0.0005060622948271378,-0.0004094787006170613,-0.00025232360898869464,-0.0012721929113902147,0.0014451794884964096,0.00043278055703134923,-0.00027928688024053016,-0.0007168066132303822,0.0023646314842988908,-0.0002082459187975492,0.0003956962426884716,0.0006093141823648109,-0.0025992936117611404,0.0001472819088351458,-0.00033052900937738264
1634,2.25,0.01,600,1,300000.0,0.0029066456779229507,-0.0023659222161184503,-0.0019307827520202454,-0.0017933364318384404,-0.0002679177090309362,0.0003252554711273759,0.001403638648251767,-0.0008978955075804374,-0.0003126904748414984,-0.000124699043305075,-0.0015980690316161014,-0.002637470912264483,-0.00025252550711285336,-0.00033021471035568216,-0.002708156041244588,0.0013639165296568312,0.00023020664651891723,-0.0002154186448061881,0.00040337591930501545,-0.0015324992930770003,-0.000367006093875521,0.0003974199268206236,0.00159517204846033,0.0016254724866433725,6.983647488833459e-05,0.0003643290782217608
1635,2.25,0.01,600,1,300000.0,-0.0008974856886577358,0.0020032608375529035,0.00017617405997985731,-0.0009684979833036373,0.0003794525404386608,-0.0003971099880900362,0.0003990857262265849,-0.001734514801554309,0.0002693696784555131,0.0002903594649278202,0.002670338528573445,-0.0026463472143756677,0.00038559234978453416,0.0002177549094779577,0.002192792672894759,-0.0024586550083627026,-0.00019972738376979385,-0.00046822249738587995,0.0009527624907415362,0.0018999609191690551,0.00012989986773905026,0.00024750539499350294,0.0006935076752333999,0.0003850805562311387,2.446214334203816e-05,-0.0002518696949219852
1636,2.25,0.01,600,1,300000.0,0.001311632661327283,-0.0024180132527667816,0.0029084190608724145,0.0023902996563451434,0.00019523978751730586,-0.00028208655791792667,-0.0009103308799629163,0.0022414011041187393,-0.0003947816405594273,0.00034176299860971804,0.0005446068285710035,-0.0008383969581764426,4.807945100217248e-05,-0.00023897255135001437,-0.0008974075054954847,0.0007503669070614213,-0.0004238484674063615,-0.0002794315586611894,-0.002057260158783539,0.0012330827240412418,0.00033761657133600965,-0.0004133707765837591,0.0014394359559876157,-0.00032041931224108646,-3.0129207959532023e-06,0.00044873597631097273
1637,2.25,0.01,600,1,300000.0,0.000694342297611979,-0.0013021261068642915,8.523479651448848e-05,0.001905875866942527,-0.000289688298028427,1.4370191664132143e-06,-0.0012298209835957933,0.0012131088418912373,-5.9783657882117374e-05,0.0003029936670125281,0.0009585709542168329,-0.0010321732964818009,-0.0004097606900547086,-0.00045492211585657007,-0.0024032657742466498,0.0018231687290478837,-7.291095989242301e-05,0.0002206594095315068,5.931299932358152e-05,-0.00036838140648029873,0.00034784094779065995,0.00028746484377346676,0.002515596478879616,-0.0009611287941998833,-0.00045275363931296863,0.00038363883846104067
1638,2.25,0.01,600,1,300000.0,-0.0023045629150826386,-0.0021441944949891025,-0.0013764649009295488,0.0001636024806930909,0.00011455791146116126,4.306046456400341e-05,0.0003656843322524662,-0.00016454738257910568,0.0001859426048754012,-0.00028361403504839324,0.0005660824378509047,-0.0020798439154711386,-0.00013050693987389915,-0.0003397256049011702,0.0006732778408247652,-0.002866770943875526,0.0004621008439752891,-9.121437385322106e-05,0.0024803128478802228,0.002400277364371437,4.344522437624179e-06,-9.533681272086533e-06,-0.0018246062081489565,-0.0006035072927379039,0.0003659214108433889,-0.00038880955558653896
1639,2.25,0.01,600,1,300000.0,-0.002371929269339849,0.0028627128579450014,-0.0012444922312562319,-0.0027516414553382463,-0.00019023684774559533,4.3146996685583874e-05,0.0001578042998625971,-0.002679652283332506,-8.888389748109681e-05,0.0003409785542004502,-0.0009858796290028748,-0.0008103812261616729,0.00020642126785826544,-3.785012208344326e-06,0.0024414991611416345,-0.0015255771480295107,-0.00024162097714788865,0.0003422150528789149,-0.0005909764225703789,0.00012628378004565224,0.00026302273811152667,1.028091923982238e-06,-0.0003189487553078899,0.0025175135823625617,-3.293337037420631e-05,-0.0003503214892316029
1640,2.25,0.01,600,1,300000.0,0.00012133898668849905,-0.0018310882811205167,-0.0018132478228010255,-0.0016733886666232985,-0.0002438744941261888,0.00030022364362240956,0.0017970317833021394,0.0005799157080934362,0.0002686949404257676,-0.0003237244943617336,-0.002883609153794768,-0.00016037526003322838,-0.00014631131175028557,0.00030472645568983717,0.0027962295024703465,0.002487990839579072,-0.00047635560068888175,-0.0002689506192505099,-9.805929383329727e-05,-0.0021006830438550445,-0.0003146259967201358,0.00031808702637382304,-0.002864013204947448,-0.0022968927351136497,-0.00021631286376995397,0.00020165143674479664
1641,2.25,0.01,600,1,300000.0,0.002338364248230168,-0.0018208283667301489,-0.002354377766341094,0.0022475538960005786,-7.445484952681072e-05,0.0004959277989068562,0.001124963676310653,0.0010971701886489278,9.817934049686974e-05,0.0004989653482008296,-0.002810937837002622,-0.0023719357911959607,0.00017980736331431205,-4.5249802462105527e-05,0.0010902443114612819,-0.0027122657247339037,-0.0004926368506722572,4.88430213328358e-05,-0.0013436874589921105,0.002100825776937254,0.00040914971631268336,0.0004405729471656075,0.0017927439165285565,0.0019747135975466904,-0.00022584092046744244,-0.00026337086799649886
1642,2.25,0.01,600,1,300000.0,-0.0021749141862095105,0.0020590045367154374,8.539417292482889e-05,0.0016639465129659825,0.0003844039108966238,0.00022202448471825406,0.001148446129435243,-0.0019859762066976754,-0.0004096419123755516,-0.0004932123177622768,-0.00028127869146999307,0.0016589804598126966,0.0001077486203235542,0.00014875258068683113,-0.0028144094380215144,-0.002646840927334651,0.00018995572813697466,-0.000258406232383845,-0.0022750134524396866,0.002738205862727319,-9.561297828658609e-05,-0.0003103916902579834,0.0020735683493541546,0.002684648715493394,0.00019616285530435506,-0.0004621150702420561
1643,2.25,0.01,600,1,300000.0,0.0005137728994625127,0.002050833225679164,-0.002806242228240499,0.0024728172576622904,0.00047090529723088723,0.000317427058990508,0.0017272858334642502,0.0010106865807446748,-0.00024049677723507045,0.00019013729652047197,-0.000378991680266626,0.001887952855488123,-0.00041593190937554223,-0.0003449552233220656,-0.0006863396341441862,0.002590766898457648,0.00024251268073366872,3.6665255770539367e-05,-0.0012543544342077917,0.002378336596456209,-0.0002727660077256562,-0.00025685417080611376,0.00216051599814216,0.0007992851178558929,-9.608252093271617e-05,-0.00014243688062065443
1644,2.25,0.01,600,1,300000.0,-0.0024155203330424478,-0.0010541777281143228,0.0028825681296906257,0.0004638783773752188,-0.0003465829655951084,-0.0003442576791250135,-0.002910506843721642,-4.9686404990680055e-05,-0.0004885362623277247,-0.00046169397321077455,0.0005589605377443623,0.0018945311042277441,-0.00041978801072190843,0.00018023529498759202,-0.0025188460740959897,-0.00020488701515872535,-0.00020715295369335053,0.00047708082314355067,0.0011650330619516836,0.0006033274903865034,-0.00029942563852431857,-8.594511776829818e-05,0.0018683209532631218,-0.001128277397999326,-0.00020748443911137673,3.863610445430858e-05
1645,2.25,0.01,600,1,300000.0,-0.002407820033904209,-2.8030133360331094e-05,0.0029879578319186653,-0.0016324797975354208,0.00035031496835107837,0.0004993139159132727,-0.002745420008594063,0.0006145559380447544,0.00033326904916341647,-0.00023131553306081343,-9.260047345638388e-05,0.0005219230768054362,-2.5842198466235566e-05,0.00020081881182590778,-2.0651599483535732e-05,0.0002589914902064649,-0.00044417630397426114,-0.0004315568057454069,-0.0009878197471069813,0.0014058288255079307,-0.00019424534271661974,0.00041775556388293743,-0.0006890958044933593,0.0011733864137491272,-0.0003715589884680023,-0.00029902712316173086
1646,2.25,0.01,600,1,300000.0,0.0016174980756313712,-0.0019852540641672116,0.0009611921616957909,0.00165807504005234,0.0003351687052028276,-9.592473463563422e-05,0.0019970049830535103,0.00046396374461534157,-1.2104857885121372e-05,0.00023619283185202225,-0.0015994873920622172,-0.0013245313493003004,0.00045260596096927824,-2.4563503228197138e-05,0.0012571882486691636,-0.000950818153106135,-0.0004759054901065253,-0.000286441700305142,-0.0028414207306251267,0.000440975199546779,0.0002204876531910413,0.00043942049722558714,0.0004998484603075102,0.0006722643266213447,-3.850420422286591e-05,0.00022931870690693452
1647,2.25,0.01,600,1,300000.0,0.002144344461116182,0.001630364711509344,0.0022976490744498583,-0.0005670527021707276,0.00019799962267787966,0.00039191404262562855,0.0009579931606946493,0.0015787706570389234,-4.725495945013115e-05,0.00011227780152937242,0.0025769758615466973,0.00026758665641724976,0.00016656296568534482,-0.0003427873443466699,0.0023340030500747623,-0.002908050407155723,0.0001156627699190519,0.00020144154165447053,0.0006008982365449051,-0.0023375613936044413,-0.0002293669950093985,-0.0002271291108308232,0.0022612883809568878,-0.00224517247238642,-0.0003845875448805468,6.511800567757871e-05
1648,2.25,0.01,600,1,300000.0,-0.002394087311636328,-0.0006320997893682675,-0.002129394895141516,-0.0003382485759339227,0.00012877496077275498,0.000147100803996566,0.002563825138313501,-0.002797688842009957,0.00046488283062489147,0.00018861642288303573,0.0009785340367460035,-0.002931006393168788,6.323896471590576e-05,-0.00013895728915861295,0.0019661278413889514,0.002779738093314674,-0.0002920251336748644,-0.00013443009095891846,-0.00031562730081512386,0.0007887935887641055,-5.0240299082454664e-05,-0.00031833368257298345,0.0010084990810669686,0.002045173920988381,-6.426447156319368e-05,0.0003961553542104246
1649,2.25,0.01,600,1,300000.0,-0.0018543857434301096,-0.0025261556854859553,-0.0026585540801403523,-0.0008768228895416979,0.00021467607621844585,0.00042862174090110144,-0.0023195192657656685,-0.0024025010917829255,0.00028121999637626034,0.0004836781429621961,-0.002045056907973652,-0.001090660994885357,0.0001366128461035229,8.72680998857255e-06,0.0018805801627775724,-0.0005559798672863884,0.0002316917383410721,0.00012587407105785057,-0.0011638444086546473,0.0027537285997516646,0.00035465772253294556,0.00032730728456401785,-0.0002393266004772081,-0.0013393411846983668,0.0001754707249003736,-6.693319691986635e-05
1650,2.25,0.01,600,1,300000.0,0.0021864746548810278,0.0002887557842692935,0.0014438576686782254,-0.002873498987240003,0.00015108916348811582,0.0001324025114564669,0.001998039028513518,0.0007658947290690673,0.00046795725057453396,-0.00027848413417229975,0.0021449811263306792,-0.0026655824087088503,-0.00012750174048303798,0.00020727243650036102,0.0003271949243660909,0.0026408094235425596,3.461298162224112e-05,-0.0003404199426163641,-0.00020728488063496368,0.00153585839544647,-0.00038739181285054827,3.053254530471978e-05,-0.0005294370692007014,0.00018283576367372854,-0.0003568541666545069,0.00015566067530576883
1651,2.25,0.01,600,1,300000.0,0.0009952719818507472,0.00012805556891362646,0.0018722276792417876,0.0024070432900342676,0.00020246204019144331,-3.267084698315115e-05,0.0019303550852324165,-0.0008565170318484997,-0.00025065641787835733,0.00022324122811647005,0.00273870325284777,-0.002780964176153844,0.00022306513499819106,-1.2220894104880155e-05,-0.002543172437955694,-0.000417492936219975,-0.00024244571144441687,-0.00015838402041786626,0.002225048805661438,-0.0013552048988734423,-6.05398903778792e-05,0.0004274519545611409,-0.0011393621350056838,0.0006014357456776104,-0.0002044371943770639,8.938506288368761e-05
1652,2.25,0.01,600,1,300000.0,0.0017586193105630305,0.0028658913216783157,0.0007724675521885325,-0.0025174878954646357,-0.0003154183330626332,-0.0001353590696650059,-0.0017374425369954998,-0.0005818136468170297,-0.00046030610201094836,-0.00031894661601886414,-0.0016525926413061096,0.0007724267758342121,-0.00021944341897110943,8.776086199353708e-05,-0.0004866472551731914,-3.445150057950104e-05,-0.0002512365286665734,0.0003093253913107044,-0.0022990295194326043,-0.002945187081290805,-7.949042772962406e-06,-0.00018105306719182326,0.0027056869645316773,-0.000738947952098478,0.00037440003258951084,0.0002728908024847525
1653,2.25,0.01,600,1,300000.0,0.0022450780351581847,0.0021987735380234125,0.0012418834020562408,0.0007900083740006699,0.00047269733907736623,-0.00012533733768463296,0.00213441511934594,0.001006173649036662,-0.00029920976633793553,-0.0001880110139304516,0.00034327275018550176,-0.0026550914107517456,-9.502386209177906e-05,0.0004804997699238069,0.0009397546888679836,-0.00212026463046549,-0.0001632634952844709,0.00014813290913943532,-0.0005323938542134516,0.0022264996898953317,0.00029280515947232633,0.00015724399840726013,-0.0012177196188328707,0.0006421855833418652,-0.00036181553770434896,7.753149525217655e-05
1654,2.25,0.01,600,1,300000.0,0.001185536066735781,-0.0008440440707974664,0.00038563921935221533,0.0027166618315215534,-0.00038159435168794165,-0.00046180321854411,0.002771733067088173,-0.0011165830066054128,0.00029458562606572236,-0.00029640158015844034,0.0023068738312145903,-0.0007664207549695672,-0.00047046458577364105,-7.458325661234002e-05,-0.0012371023855745217,0.0006902307432003919,-0.0003134956547727757,5.163740825098401e-06,0.001645150892385601,0.0025480496500721143,-0.00010395955626445088,-0.00010739438225637453,0.002745196979846291,0.0027325694948233115,-0.00027971801891481804,-9.523128337097955e-05
1655,2.25,0.01,600,1,300000.0,0.002809912461695185,0.002170360757788651,-0.0015164899531201175,0.002251877361655637,-0.00020009052559557248,0.0004051485590449973,-0.0017049124879715922,0.0005399916290848086,-0.0003240828031402492,0.000323836386713359,-0.0014910489409206006,6.947755822674876e-05,0.0002939493595367395,0.00022259003868899195,-0.0007860446904939403,0.001277274001198812,-0.00012202782813240285,0.0001602202948931715,0.0015782507174977442,0.0024341238254549985,-0.00028393871660763507,-0.00030044796173323864,-0.00048288250546761136,-0.0011662272342174102,6.544139071100485e-05,-3.48153813713272e-05
1656,2.25,0.01,600,1,300000.0,-0.0008126407912123551,-0.0015476667532428674,0.002973798650465375,-0.0011150003933227308,-0.0004864530285684395,0.00010645040344583144,-8.035862762530892e-05,0.0021938308029452,-6.859712398558991e-06,1.4621930465156022e-05,0.00038880924182570133,5.4246213642421444e-05,0.00048197171867707237,-1.1221983738691588e-05,0.002059387263367291,0.0007715119293212991,-0.0001620575371208598,0.0003922148688460578,-0.001749359266740665,0.0029487869429174847,0.00017809105995147826,-0.00022087609233159425,0.0009589681158254388,-0.0028437408004517452,0.00033207668129942383,-0.0003478122719068879
1657,2.25,0.01,600,1,300000.0,0.0005018847029538568,-0.000718681013975834,0.00066147959591347,0.00011584515251457242,-0.0001511898676361749,-0.00017031306476762356,-0.0007947146201788581,-0.0028876529643429207,-0.00013793830477607037,0.00017038955907504717,0.0009707134355965577,4.717061300269377e-05,0.00033438556942421436,0.00020227750521801266,0.002466916228103735,-0.00033664910696954613,-0.0003282999512823066,-2.9675059330508283e-05,0.002207476429773242,4.24433883404185e-05,0.00034841172433423373,-0.0004836716210712959,-0.00046569864184173434,0.00040380218740908996,0.0001102735664642951,-0.00021999613136887143
1658,2.25,0.01,600,1,300000.0,0.0001581143645981893,0.0010517143383939557,0.0012764362497280878,0.0026641029498362034,-0.0002455707968538826,-0.00020534666012417025,0.002350464158698837,-0.00241549776719483,0.0004625639716658614,0.00022944161359360056,-0.0015297309419676402,0.0015883072481922954,-0.00045887813056633673,0.00016581270708292595,0.0026189500351024575,-0.00041303218473516404,-0.00022729183161309562,-0.00023161348177414898,-9.175608573325136e-06,-0.00103569998689237,0.00012057125958463003,-0.00016858218716829808,-0.002179424171548934,-0.0015120718234032636,-0.00030856062677618677,0.00028455757900317695
